lat,long,surface_elevation_res100
40.78129167,-73.95440833,88.374886
40.781265,-73.95441,88.374886
40.78123833,-73.95441167,88.374886
40.781195,-73.954425,88.374886
40.78113,-73.95446,87.7417
40.78102,-73.95453,87.7417
40.78096,-73.954575,87.7417
40.780895,-73.95464833,88.78966
40.78082833,-73.95471667,88.78966
40.780705,-73.95483333,88.78966
40.780625,-73.9549,88.78966
40.78053333,-73.95496833,88.78966
40.78044667,-73.95501,88.78966
40.78035833,-73.955065,88.78966
40.78018,-73.95519,85.79746
40.78009333,-73.95527,85.79746
40.78001167,-73.95533167,85.79746
40.77993333,-73.95539167,85.79746
40.77985167,-73.95541667,85.79746
40.779775,-73.95545333,85.79746
40.77970833,-73.9555,85.79746
40.77965,-73.95555667,88.11033
40.77959833,-73.95561333,88.11033
40.77955167,-73.95566167,88.11033
40.77948667,-73.95572167,88.11033
40.77941,-73.95577667,88.11033
40.779335,-73.95582167,86.63728
40.77925667,-73.955865,86.63728
40.77918333,-73.95590833,86.63728
40.77911833,-73.95596167,86.63728
40.77894167,-73.95612167,86.63728
40.77883833,-73.95622833,86.63728
40.778785,-73.95628667,86.63728
40.77872333,-73.95633833,86.63728
40.77865833,-73.95638667,86.63728
40.77860333,-73.956435,89.30882
40.77855,-73.956485,89.30882
40.77848167,-73.956545,87.26058
40.77841333,-73.95661333,87.26058
40.77834167,-73.95668167,87.26058
40.77824833,-73.956735,87.26058
40.77815167,-73.95678333,87.26058
40.778045,-73.956845,87.26058
40.77796167,-73.95690167,87.26058
40.77786,-73.95697167,87.26058
40.777665,-73.95709667,87.26058
40.77757,-73.957145,87.75655
40.77749667,-73.95719,87.75655
40.777415,-73.95724,87.75655
40.77734833,-73.95728667,87.75655
40.777185,-73.95741167,85.11995
40.77715,-73.95743167,85.11995
40.77708833,-73.95738,85.11995
40.777045,-73.95734,85.11995
40.777005,-73.957295,87.75655
40.77693833,-73.95718667,87.75655
40.77691,-73.95713333,87.75655
40.77687833,-73.957075,87.75655
40.77684833,-73.95701667,87.75655
40.77679667,-73.95690833,87.75655
40.776775,-73.95685167,87.75655
40.77674667,-73.95679333,87.75655
40.77672,-73.95673,87.75655
40.77669167,-73.95666667,73.66819
40.776665,-73.95660833,73.66819
40.776645,-73.95655333,73.66819
40.77662667,-73.95651167,73.66819
40.776615,-73.95646833,73.66819
40.77660167,-73.95643667,73.66819
40.77659,-73.95641167,73.23228
40.776575,-73.95623667,73.23228
40.77652167,-73.95607167,73.23228
40.77644833,-73.95596833,73.23228
40.776415,-73.95589833,73.23228
40.77638333,-73.955815,73.23228
40.77635333,-73.95572833,73.23228
40.77633333,-73.95564833,73.23228
40.77628333,-73.95557167,73.23228
40.77624,-73.95548,72.12483
40.776175,-73.9554,72.12483
40.77612333,-73.95531,72.12483
40.77605167,-73.95521833,72.12483
40.77594167,-73.95501667,72.12483
40.775885,-73.95492167,72.12483
40.77584333,-73.95482167,72.12483
40.7758,-73.954725,61.112473
40.77575,-73.95462333,56.84831
40.77569333,-73.95453167,56.84831
40.77564833,-73.95432,56.84831
40.77560667,-73.95423,56.84831
40.77556667,-73.95414833,56.84831
40.77553333,-73.95408333,56.84831
40.77549,-73.95400833,56.84831
40.77527667,-73.95384833,56.84831
40.77526667,-73.9538,56.84831
40.77525167,-73.95374667,55.003994
40.775215,-73.953685,55.003994
40.77517667,-73.95362333,55.003994
40.77510833,-73.95348,55.003994
40.77507,-73.95340667,55.003994
40.775005,-73.953265,55.003994
40.77498333,-73.95318167,55.003994
40.77496667,-73.95310333,55.003994
40.77494167,-73.95291667,55.003994
40.77492333,-73.95285667,51.29125
40.77487833,-73.95273167,51.29125
40.77486167,-73.95267,51.29125
40.77485667,-73.95260333,51.29125
40.77484,-73.95255667,51.29125
40.77482167,-73.95251833,51.29125
40.774805,-73.95248833,51.29125
40.77479333,-73.95245833,51.29125
40.77477333,-73.95244,51.29125
40.77475833,-73.95241833,51.29125
40.77474667,-73.95239,51.29125
40.77473167,-73.95236167,51.29125
40.77472,-73.95233333,51.29125
40.77470333,-73.95227333,51.29125
40.774695,-73.95224167,51.29125
40.77468833,-73.95221,51.29125
40.77466333,-73.95214,51.29125
40.774655,-73.95205333,51.29125
40.77463833,-73.951955,49.55132
40.77461333,-73.95190167,49.55132
40.774535,-73.95174167,49.55132
40.77451333,-73.95169667,49.55132
40.77449667,-73.95166,49.55132
40.77423167,-73.95144,49.55132
40.77422667,-73.95138667,49.55132
40.77421833,-73.95133167,49.55132
40.77420833,-73.95127333,49.55132
40.77417667,-73.95116167,49.55132
40.77412833,-73.951055,51.29906
40.77409833,-73.95100333,51.29906
40.77407167,-73.95095,51.29906
40.77405,-73.95089,51.29906
40.77402667,-73.95082167,44.115246
40.77400167,-73.950755,44.115246
40.77397167,-73.95069167,44.115246
40.77394333,-73.95062667,44.115246
40.77391667,-73.95055833,44.115246
40.77388333,-73.95048333,44.115246
40.77384667,-73.95040667,44.115246
40.77381833,-73.950315,44.115246
40.773785,-73.95022833,44.115246
40.77372167,-73.95006333,42.452198
40.77368667,-73.94998,42.452198
40.77365667,-73.94990167,42.452198
40.77361667,-73.94976333,42.452198
40.77359833,-73.9497,42.452198
40.77358167,-73.94963667,42.452198
40.77356,-73.949585,42.452198
40.77350333,-73.94947167,42.452198
40.77348,-73.94942333,42.452198
40.77344833,-73.94934167,42.452198
40.77333167,-73.94915667,47.50552
40.77331833,-73.94908333,47.50552
40.77330667,-73.94900833,47.50552
40.773265,-73.94884667,47.50552
40.77323667,-73.94876167,47.50552
40.773195,-73.94865833,47.50552
40.77315167,-73.948565,47.50552
40.77310833,-73.94846833,38.66367
40.77307667,-73.94837333,40.297947
40.77302833,-73.94827167,40.297947
40.772985,-73.94817,40.297947
40.77294333,-73.94807333,40.297947
40.772905,-73.947965,40.297947
40.772865,-73.94785833,40.297947
40.772835,-73.94774833,40.297947
40.7728,-73.94764333,40.297947
40.77276167,-73.947535,40.297947
40.77270667,-73.94735,39.124466
40.772675,-73.94725833,39.124466
40.77262333,-73.94717167,39.124466
40.772575,-73.94709167,39.124466
40.77252833,-73.947025,39.124466
40.77245833,-73.94696333,39.124466
40.772385,-73.94685833,39.124466
40.77236667,-73.94682333,39.124466
40.77236833,-73.94670333,39.124466
40.772385,-73.94667667,39.124466
40.77240667,-73.946655,39.124466
40.77243833,-73.94663333,39.124466
40.77247667,-73.94661333,39.124466
40.77251833,-73.94659,44.755684
40.77256167,-73.94657,44.755684
40.77260167,-73.94655,44.755684
40.77263833,-73.946535,44.755684
40.77267833,-73.94653833,44.755684
40.77271667,-73.94653667,44.755684
40.77275167,-73.94652667,44.755684
40.77279333,-73.94651833,44.755684
40.77282667,-73.94650333,44.755684
40.77287667,-73.946465,44.755684
40.7729,-73.94639333,44.755684
40.77306333,-73.94628167,44.755684
40.77311,-73.94624667,44.755684
40.77327167,-73.94612167,45.933956
40.773335,-73.94607833,45.933956
40.77338333,-73.94604667,45.933956
40.77344,-73.94601667,45.933956
40.773495,-73.945985,45.933956
40.773565,-73.94594,45.933956
40.77362333,-73.94588833,45.933956
40.77368333,-73.94583167,45.933956
40.77374,-73.94577167,45.933956
40.77379667,-73.94571833,45.933956
40.77386,-73.94566833,40.895206
40.77392333,-73.94562167,40.895206
40.77398167,-73.94557667,40.895206
40.77404167,-73.94553167,35.418427
40.77410667,-73.94547667,35.418427
40.77417,-73.94542667,35.418427
40.774235,-73.94537,35.418427
40.77430333,-73.94530667,35.418427
40.77444333,-73.94519667,35.418427
40.77451167,-73.94514333,35.418427
40.774585,-73.94509,35.418427
40.77465833,-73.94503333,35.418427
40.77473333,-73.94498,35.418427
40.77480667,-73.944925,35.418427
40.77487833,-73.94486833,35.418427
40.77500833,-73.94474167,28.602612
40.77507,-73.94467833,28.602612
40.77512833,-73.94461833,28.602612
40.77518333,-73.94456333,28.602612
40.77523667,-73.94451667,28.602612
40.77528833,-73.94447333,28.602612
40.77533333,-73.94443,28.602612
40.77537333,-73.94439667,28.602612
40.77543167,-73.94435333,28.602612
40.77552833,-73.94427333,28.602612
40.775625,-73.944205,28.602612
40.77567,-73.94418667,28.602612
40.77572333,-73.94415667,28.602612
40.77578,-73.94411333,28.602612
40.77584333,-73.94406667,27.019365
40.77590667,-73.94401833,27.019365
40.77603833,-73.943915,25.551079
40.776105,-73.94386833,25.551079
40.776175,-73.94382,25.551079
40.77624833,-73.94377167,25.551079
40.77632333,-73.94372167,25.551079
40.77639667,-73.94367,25.551079
40.77647167,-73.94361667,25.551079
40.77665833,-73.94347333,25.551079
40.776715,-73.94342667,13.332746
40.77680167,-73.94342167,13.332746
40.77684333,-73.94344333,13.332746
40.77688167,-73.94348167,13.332746
40.77691333,-73.94354167,13.332746
40.77693833,-73.94359833,13.332746
40.77696,-73.943665,13.332746
40.776985,-73.94373333,13.332746
40.77701167,-73.94379833,13.332746
40.77704167,-73.943855,13.332746
40.77707333,-73.94390833,13.332746
40.77710667,-73.94395333,15.459796
40.77712,-73.94400833,15.459796
40.77714167,-73.94405,15.459796
40.77715667,-73.94409333,15.459796
40.77716833,-73.94412833,15.459796
40.777175,-73.944155,15.459796
40.77723833,-73.94428667,15.459796
40.77725333,-73.94432333,15.459796
40.77727833,-73.944365,15.459796
40.777325,-73.94447,15.459796
40.777355,-73.944525,15.459796
40.777405,-73.94464667,15.459796
40.77742667,-73.94471333,15.459796
40.77744667,-73.944775,15.459796
40.77747333,-73.94483667,23.989801
40.7775,-73.944895,23.989801
40.77752667,-73.94494333,23.989801
40.77755333,-73.94499833,23.989801
40.77758333,-73.94504667,23.989801
40.77760833,-73.94509167,15.15786
40.77763833,-73.94512,15.15786
40.777655,-73.94515167,15.15786
40.77766833,-73.94518,15.15786
40.77785167,-73.94550833,15.15786
40.77785833,-73.94553833,15.15786
40.77786167,-73.94557667,15.15786
40.77786333,-73.94562833,15.15786
40.77786167,-73.94568667,15.15786
40.77789,-73.94574,22.086916
40.77792667,-73.94588167,22.086916
40.77796,-73.94595667,22.086916
40.77799667,-73.94603167,22.086916
40.77803333,-73.94612,22.086916
40.77806833,-73.94621167,22.086916
40.778105,-73.94630333,22.086916
40.778155,-73.94639,22.086916
40.7782,-73.94647667,22.086916
40.7783,-73.94665333,29.893766
40.77835,-73.94674333,29.893766
40.77838833,-73.94683833,29.893766
40.77842667,-73.94693167,29.893766
40.77846,-73.94703333,29.893766
40.77850833,-73.94711833,30.130148
40.77854667,-73.94720167,30.130148
40.77861167,-73.94734833,30.130148
40.77863667,-73.94742333,30.130148
40.778655,-73.947495,30.130148
40.77866833,-73.94757,35.5075
40.77868667,-73.94765,35.5075
40.778705,-73.94773,35.5075
40.77872,-73.94780333,35.5075
40.77873833,-73.94785833,35.5075
40.77877167,-73.94788833,35.5075
40.77884,-73.94786333,35.5075
40.77893833,-73.94781667,35.5075
40.77898167,-73.947805,35.5075
40.77902833,-73.947785,35.5075
40.77907333,-73.94776667,35.5075
40.77911667,-73.94775667,35.5075
40.779145,-73.94775,35.5075
40.77920167,-73.94774667,35.5075
40.77923333,-73.94772667,35.5075
40.77926333,-73.94767667,35.5075
40.77929833,-73.94758833,35.5075
40.77934333,-73.94751167,35.5075
40.77941167,-73.94746667,25.641394
40.77947833,-73.94742,25.641394
40.77961167,-73.94734833,25.641394
40.77967167,-73.94731,25.641394
40.77973,-73.94727,25.641394
40.779785,-73.94723,25.641394
40.77989167,-73.94715,25.641394
40.77994167,-73.94715667,25.641394
40.779995,-73.94713167,25.641394
40.78004,-73.947085,25.641394
40.78014333,-73.94700833,25.641394
40.78019833,-73.94697,25.641394
40.78026167,-73.94694833,25.641394
40.78031833,-73.94691,18.442434
40.780375,-73.94687,18.442434
40.78043167,-73.94682667,18.442434
40.78048333,-73.94677667,18.442434
40.78059667,-73.94661333,18.442434
40.780765,-73.94645667,14.132276
40.78081833,-73.946415,14.132276
40.78087167,-73.946375,14.132276
40.78093167,-73.946335,14.132276
40.78098833,-73.946295,14.132276
40.78104167,-73.94627,14.132276
40.78109833,-73.94623333,14.132276
40.78114667,-73.94621167,14.132276
40.78118333,-73.94618833,11.646107
40.78124833,-73.94614333,11.646107
40.78129833,-73.94608833,11.646107
40.78134667,-73.946035,11.646107
40.781405,-73.946,11.646107
40.78146667,-73.94595833,11.646107
40.78153,-73.945925,11.646107
40.781595,-73.94588167,11.646107
40.78179167,-73.94574833,11.646107
40.78193333,-73.94563833,11.103173
40.78200833,-73.94558167,11.103173
40.78208833,-73.94552833,8.212318
40.78226,-73.94541833,8.212318
40.78235,-73.94535833,8.212318
40.78244167,-73.94529167,8.212318
40.78253167,-73.94522,8.212318
40.78262333,-73.94514667,8.212318
40.782715,-73.945075,8.212318
40.78280667,-73.94500667,8.212318
40.78307,-73.94481833,6.9009895
40.78315333,-73.94475167,6.9009895
40.78323833,-73.94468667,6.9009895
40.78332833,-73.94462333,6.9009895
40.78342,-73.94455333,6.9009895
40.78351167,-73.94448167,6.9009895
40.78360333,-73.94441333,6.9009895
40.78369167,-73.94434833,6.9009895
40.78377667,-73.94428333,6.9009895
40.783865,-73.94421833,6.472043
40.78395333,-73.94414667,6.472043
40.784045,-73.94407333,6.472043
40.78413833,-73.94399833,6.472043
40.78423167,-73.943925,8.029223
40.784325,-73.94385,8.029223
40.784415,-73.94377,8.029223
40.78460667,-73.94361667,8.029223
40.78480333,-73.94347,7.7323456
40.78489667,-73.94339833,7.7323456
40.78498833,-73.94332833,7.7323456
40.78508,-73.94326167,7.7323456
40.78516667,-73.94319833,7.7323456
40.785255,-73.943135,7.7323456
40.78543,-73.94301667,6.7652583
40.78551833,-73.94296,6.7652583
40.78560333,-73.94290167,6.7652583
40.785685,-73.94283833,8.384413
40.78584,-73.94271667,8.384413
40.78599167,-73.94260333,8.384413
40.786065,-73.94255333,8.384413
40.78612667,-73.94250167,8.384413
40.78617833,-73.94246333,8.384413
40.78621667,-73.94243167,8.384413
40.78625,-73.94242167,8.384413
40.786285,-73.94242167,8.384413
40.78630667,-73.94240167,8.384413
40.786335,-73.94239333,8.384413
40.78640667,-73.94239167,8.384413
40.78643833,-73.94240833,8.384413
40.786515,-73.94257667,9.167817
40.78654,-73.94264667,9.167817
40.78656667,-73.94271333,9.167817
40.78659667,-73.94278167,9.167817
40.78662833,-73.94285167,9.167817
40.786665,-73.942925,9.167817
40.786695,-73.943005,9.167817
40.78673833,-73.94307833,10.9528885
40.78677667,-73.94315333,10.9528885
40.78680833,-73.94323167,10.9528885
40.78683667,-73.943315,10.9528885
40.78686333,-73.943395,10.9528885
40.78689,-73.94347333,10.9528885
40.78692167,-73.94354333,10.9528885
40.78695333,-73.94361833,10.9528885
40.786995,-73.94369667,10.9528885
40.78703,-73.94378,10.9528885
40.78706167,-73.94386667,10.9528885
40.78709333,-73.94395667,12.72846
40.78713167,-73.94404333,12.72846
40.787165,-73.944125,12.72846
40.7872,-73.94420333,12.72846
40.78723167,-73.94428,12.72846
40.78725833,-73.94434333,12.72846
40.78728333,-73.94440333,12.72846
40.78733167,-73.94451,12.72846
40.78735,-73.94455,12.72846
40.78736833,-73.94458833,12.72846
40.78738167,-73.94463167,12.72846
40.787385,-73.94468333,12.72846
40.787375,-73.944735,12.72846
40.78735667,-73.94477833,12.72846
40.78731,-73.94483667,14.711932
40.78729333,-73.944855,14.711932
40.78726333,-73.94491167,14.711932
40.78725167,-73.94494167,14.711932
40.787035,-73.945085,14.711932
40.78701333,-73.94510167,14.711932
40.78692,-73.94522333,14.711932
40.78689167,-73.94527,14.711932
40.78686333,-73.94529333,14.711932
40.78679833,-73.94539,14.711932
40.78676,-73.94543667,14.711932
40.78671833,-73.94546667,14.711932
40.78667333,-73.94548667,14.711932
40.78662833,-73.945505,14.711932
40.78658667,-73.94551667,14.711932
40.78651167,-73.94556167,14.711932
40.78647167,-73.94558667,11.51648
40.786425,-73.9456,11.51648
40.78637833,-73.945605,11.51648
40.78633167,-73.94562167,11.51648
40.78628833,-73.94565,11.51648
40.78624667,-73.94568167,11.51648
40.78620167,-73.945715,12.27855
40.78612167,-73.94576333,12.27855
40.78608667,-73.945785,12.27855
40.786055,-73.94580667,12.27855
40.78602167,-73.94583,12.27855
40.785985,-73.94584667,12.27855
40.78595,-73.94586833,12.27855
40.78591333,-73.945885,12.27855
40.78584167,-73.94593167,12.27855
40.78580667,-73.94595333,12.27855
40.78577,-73.94597333,12.27855
40.78573,-73.945995,12.27855
40.78568667,-73.94602167,12.27855
40.78564167,-73.94604833,12.27855
40.785595,-73.946075,11.516418
40.7855,-73.94614667,11.516418
40.78545333,-73.946185,11.516418
40.785405,-73.94622167,11.516418
40.78536,-73.94626167,11.516418
40.78532333,-73.94629833,11.516418
40.78529,-73.94633833,11.516418
40.785255,-73.94637,11.516418
40.78522167,-73.9464,11.516418
40.785185,-73.94643,11.516418
40.78500833,-73.94668,13.865537
40.784995,-73.94683167,13.865537
40.78503,-73.94689167,13.865537
40.78506333,-73.94696167,13.865537
40.78511,-73.94703667,13.865537
40.78519833,-73.947215,13.865537
40.78524333,-73.94730667,13.865537
40.785325,-73.94747333,13.865537
40.78536167,-73.94755333,20.950993
40.785435,-73.94771,20.950993
40.78546667,-73.947795,20.950993
40.78553,-73.94795667,20.950993
40.785555,-73.94803,20.950993
40.785595,-73.94815333,20.950993
40.78560333,-73.94820333,20.950993
40.78560667,-73.94824167,20.950993
40.78567333,-73.94836667,27.245512
40.78568167,-73.94840667,34.469994
40.78569167,-73.94844,34.469994
40.78569833,-73.94847,34.469994
40.78581167,-73.948335,27.245512
40.785835,-73.94838,27.245512
40.78586333,-73.948435,34.469994
40.78593833,-73.94849667,34.469994
40.78597667,-73.94849833,34.469994
40.78601833,-73.94848667,34.469994
40.78606333,-73.948465,34.469994
40.78610833,-73.94844,34.469994
40.78619333,-73.94840333,34.469994
40.78626167,-73.94836833,27.245512
40.78628333,-73.94835333,27.245512
40.78629,-73.94834167,27.245512
40.78641,-73.94835167,27.245512
40.78646333,-73.94831667,27.245512
40.78674,-73.94811667,23.454796
40.78688,-73.94801167,23.454796
40.78695333,-73.94796,23.454796
40.78702833,-73.94791,23.454796
40.78710167,-73.94785167,23.454796
40.78718333,-73.94779167,23.454796
40.78727167,-73.94773333,23.454796
40.78736667,-73.94767167,23.454796
40.78746,-73.94761167,27.84983
40.78755333,-73.94755167,27.84983
40.78764667,-73.947485,16.59638
40.78773667,-73.94742,16.59638
40.787825,-73.94735167,16.59638
40.78791,-73.94728167,16.59638
40.78799333,-73.94721667,16.59638
40.78807667,-73.94715333,16.59638
40.78824833,-73.94702333,16.59638
40.78833,-73.94695833,15.955186
40.78841,-73.946895,15.955186
40.78849333,-73.94683667,15.955186
40.78857667,-73.94677833,15.955186
40.78865167,-73.94671833,15.955186
40.78878833,-73.94661833,15.955186
40.78884,-73.94658,13.814225
40.78887667,-73.94655167,13.814225
40.78891167,-73.94653667,13.814225
40.789015,-73.946595,13.814225
40.78903333,-73.946635,15.955186
40.78905333,-73.94668167,15.955186
40.78907667,-73.94673,15.955186
40.7891,-73.946785,15.955186
40.78912667,-73.94684167,15.955186
40.78915167,-73.9469,15.955186
40.78918333,-73.94696167,21.937649
40.78928667,-73.94718,21.937649
40.78932333,-73.94725333,21.937649
40.78935833,-73.94732,21.937649
40.78938667,-73.94738333,21.937649
40.78941333,-73.947445,21.937649
40.78944333,-73.94750333,45.09151
40.78947167,-73.94756,45.09151
40.78949833,-73.94761833,45.09151
40.78952167,-73.94767833,45.09151
40.78954333,-73.947735,45.09151
40.78956333,-73.947785,45.09151
40.78957833,-73.94782833,45.09151
40.789595,-73.94786333,45.09151
40.78961167,-73.94788833,45.09151
40.78962333,-73.94791,45.09151
40.789675,-73.94808833,45.09151
40.78971167,-73.94821167,45.09151
40.78973667,-73.94827167,45.09151
40.78976667,-73.94832833,45.09151
40.78983333,-73.94844667,44.568684
40.78985667,-73.94850667,44.568684
40.78987833,-73.948565,44.568684
40.7899,-73.94862667,44.568684
40.78993,-73.94869,44.568684
40.78996667,-73.94875833,44.568684
40.79,-73.94883333,44.568684
40.79002667,-73.94891667,44.568684
40.790085,-73.94908833,16.124434
40.79011833,-73.94917,16.124434
40.79014833,-73.94924333,16.124434
40.79017667,-73.94930667,24.44955
40.79022,-73.94939833,24.44955
40.79024333,-73.94942833,24.44955
40.79026,-73.94945167,24.44955
40.79027833,-73.94948167,24.44955
40.790295,-73.949515,24.44955
40.79030167,-73.94956833,24.44955
40.790305,-73.94962333,24.44955
40.79032,-73.94965667,24.44955
40.79035167,-73.94971333,24.44955
40.790365,-73.94972833,24.44955
40.79037167,-73.94974167,24.44955
40.790455,-73.94998333,24.44955
40.79045333,-73.95002833,24.44955
40.7904,-73.950055,24.44955
40.790365,-73.95006667,24.44955
40.79025667,-73.950125,24.44955
40.79019833,-73.95016167,24.44955
40.79013833,-73.95021167,31.27623
40.79008167,-73.95026667,31.27623
40.79001333,-73.95031167,38.886066
40.78994667,-73.95036333,38.886066
40.78988,-73.95041333,38.886066
40.78981167,-73.95046333,38.886066
40.78974,-73.95049833,38.886066
40.78966833,-73.95054,38.886066
40.78959833,-73.95059333,38.886066
40.78944667,-73.95068833,38.886066
40.78937333,-73.95074,38.886066
40.78930333,-73.950785,38.886066
40.789235,-73.95082667,38.886066
40.78917,-73.95087333,58.343994
40.789105,-73.95091833,58.343994
40.78897,-73.95099333,58.343994
40.78890333,-73.95102833,58.343994
40.788835,-73.95106167,58.343994
40.78870667,-73.95113667,45.527607
40.78864167,-73.95118,45.527607
40.78857167,-73.95121667,45.527607
40.788505,-73.951275,45.527607
40.78845167,-73.95137333,45.527607
40.78838667,-73.95140833,45.527607
40.78832667,-73.95146,45.527607
40.788265,-73.95149,63.349834
40.78820167,-73.951505,63.349834
40.78814167,-73.95153,63.349834
40.78808333,-73.95156333,63.349834
40.788025,-73.95160167,63.349834
40.78796667,-73.95163833,63.349834
40.78790833,-73.95167833,63.349834
40.78784833,-73.95173833,63.349834
40.78779167,-73.95179167,63.349834
40.78767333,-73.95188,63.349834
40.78761667,-73.95192667,63.349834
40.78756333,-73.95197667,56.21771
40.787515,-73.95202167,56.21771
40.787475,-73.952065,56.21771
40.78743667,-73.952085,56.21771
40.78734667,-73.95214333,81.45762
40.787295,-73.952185,81.45762
40.78723167,-73.95224,81.45762
40.78717333,-73.95229,81.45762
40.78704333,-73.95239667,81.45762
40.78698333,-73.95244333,81.45762
40.78692833,-73.95248333,81.45762
40.786885,-73.95252833,81.45762
40.78675167,-73.95269,81.45762
40.78671167,-73.95272833,81.45762
40.78666667,-73.95276,81.45762
40.78662667,-73.95280833,81.45762
40.786565,-73.95288667,84.762245
40.78654167,-73.95291333,84.762245
40.78652,-73.952935,84.762245
40.78638667,-73.95299833,99.771675
40.786345,-73.953025,99.771675
40.78630167,-73.953045,99.771675
40.786245,-73.95307667,99.771675
40.78619167,-73.95311333,99.771675
40.78614167,-73.95312833,99.771675
40.78610167,-73.953155,99.771675
40.78607167,-73.95318667,99.771675
40.78604667,-73.95327667,99.771675
40.78604333,-73.95333167,99.771675
40.78604833,-73.95339167,99.771675
40.78607333,-73.95345,99.771675
40.786105,-73.95350833,99.771675
40.78614333,-73.953565,99.771675
40.7862,-73.95369667,99.771675
40.78622667,-73.95375667,94.86904
40.78625333,-73.95381167,94.86904
40.78627667,-73.95386667,94.86904
40.78629667,-73.95392167,94.86904
40.78631833,-73.95397833,94.86904
40.78634167,-73.95403167,94.86904
40.78636667,-73.95408333,94.86904
40.78638833,-73.95413333,94.86904
40.78641,-73.95418667,94.86904
40.786455,-73.95429333,94.86904
40.78648333,-73.954345,94.86904
40.78651,-73.9544,82.61462
40.78654,-73.95445167,82.61462
40.78672667,-73.95455167,82.61462
40.78676833,-73.95454,82.61462
40.78683333,-73.954515,82.61462
40.78686167,-73.95450667,82.61462
40.78688833,-73.95449167,82.61462
40.78692,-73.95447,82.61462
40.78694667,-73.954455,82.61462
40.787,-73.95442333,82.61462
40.78704,-73.95440667,82.61462
40.78708833,-73.954375,82.61462
40.787145,-73.95433,82.61462
40.78720333,-73.95427833,82.61462
40.78726667,-73.954225,82.61462
40.78733333,-73.95417833,82.61462
40.78739833,-73.95413667,70.93657
40.78746333,-73.9541,70.93657
40.78751833,-73.954055,70.93657
40.78756333,-73.954005,70.93657
40.78764667,-73.95395333,70.93657
40.78767833,-73.95392667,70.93657
40.787695,-73.953905,70.93657
40.78776667,-73.95381333,70.93657
40.78780833,-73.95382333,70.93657
40.78784833,-73.95382,70.93657
40.78788833,-73.95383333,70.93657
40.78792833,-73.95387667,70.93657
40.78796333,-73.95393,70.93657
40.78803333,-73.954055,70.93657
40.78806833,-73.95412333,70.93657
40.78810833,-73.9542,70.93657
40.78814167,-73.95427,70.93657
40.788175,-73.95434167,70.93657
40.78820333,-73.95440833,70.93657
40.78823333,-73.95446833,70.93657
40.78826667,-73.954535,70.93657
40.78829667,-73.95459667,62.458
40.78832667,-73.95464333,70.89303
40.78835167,-73.95468833,70.89303
40.788365,-73.95472333,70.89303
40.78837,-73.95476167,70.89303
40.78837667,-73.95479,70.89303
40.78841167,-73.95486667,70.89303
40.788425,-73.95489833,70.89303
40.78844333,-73.954945,70.89303
40.78846667,-73.955005,70.89303
40.78849833,-73.95507333,70.89303
40.78852833,-73.95515167,70.89303
40.78855667,-73.95524333,70.89303
40.78858333,-73.955345,70.89303
40.78862,-73.95544833,70.89303
40.78873,-73.95564833,78.38093
40.78879333,-73.95575333,78.38093
40.78884833,-73.955865,78.38093
40.788905,-73.95597667,78.38093
40.78896167,-73.95609333,78.38093
40.78902333,-73.95621833,78.38093
40.78908333,-73.95634667,78.38093
40.78919167,-73.95662167,79.67858
40.78924167,-73.956765,79.67858
40.7893,-73.95691333,79.67858
40.78935667,-73.95706167,79.67858
40.78941167,-73.95721167,79.67858
40.78946667,-73.95736333,88.63559
40.78952167,-73.95752,88.63559
40.78965667,-73.957785,88.63559
40.78971167,-73.95792333,88.63559
40.78977167,-73.95807,88.63559
40.789835,-73.958215,101.58743
40.78995333,-73.95852,101.58743
40.79005333,-73.95884167,101.58743
40.790095,-73.95900667,77.70607
40.79013667,-73.959175,85.49305
40.79017167,-73.95934167,85.49305
40.79020333,-73.959505,85.49305
40.79027833,-73.95982333,85.49305
40.79032333,-73.95997667,85.49305
40.79037667,-73.96012333,89.82668
40.790435,-73.96026,89.82668
40.79050167,-73.96039667,89.82668
40.79057667,-73.96053167,89.82668
40.79066,-73.96066167,89.82668
40.790745,-73.96078667,89.82668
40.79082333,-73.96091167,94.27141
40.79090167,-73.96103833,94.27141
40.790975,-73.961165,89.17149
40.79104667,-73.96129167,89.17149
40.79112,-73.961415,89.17149
40.79118833,-73.96154333,89.17149
40.79125333,-73.96167667,89.17149
40.79131667,-73.96181167,98.595116
40.79145167,-73.96209667,98.595116
40.79157167,-73.962385,98.595116
40.79162667,-73.962535,98.595116
40.791675,-73.96267167,98.595116
40.79172333,-73.96281833,92.24391
40.79181667,-73.96308167,92.24391
40.79185,-73.96317833,96.35356
40.7919,-73.96331833,96.35356
40.79192333,-73.963365,96.35356
40.79194167,-73.96340667,96.35356
40.79196667,-73.96344833,96.35356
40.79199667,-73.96349333,96.35356
40.79202667,-73.96353833,96.35356
40.792055,-73.96358,95.86256
40.79212,-73.96367167,95.86256
40.79218333,-73.96376,95.86256
40.79221167,-73.96380167,95.86256
40.792235,-73.963845,95.86256
40.79225833,-73.963885,95.86256
40.79228,-73.96393333,95.86256
40.792315,-73.96399333,95.86256
40.79235333,-73.96406833,95.86256
40.79239333,-73.96415,95.86256
40.79243,-73.96424,95.86256
40.79247333,-73.96433333,95.86256
40.792515,-73.96442833,95.86256
40.79255333,-73.96452,95.003876
40.79259833,-73.96461167,95.003876
40.79269167,-73.96480833,95.003876
