lat,long,var_res30,building_area_per_pixel_res30,
40.84157,-73.901035,0.72386944,0.1011434,0.0
40.84154,-73.90109333,0.72386944,0.1011434,0.0
40.84149333,-73.90114,0.8386571,0.02157328,0.0
40.84142667,-73.90118167,0.8386571,0.02157328,0.0
40.841355,-73.901225,0.8386571,0.02157328,0.0
40.84128,-73.90126667,0.8386571,0.02157328,0.0
40.84120167,-73.90131,0.7481821,0.330103,0.0
40.84112,-73.90135833,0.7481821,0.330103,0.0
40.84103667,-73.90140667,0.758582,0.2512291,0.0
40.84095333,-73.90145333,0.61159104,0.07553598,0.0
40.84079167,-73.901545,0.61159104,0.07553598,0.0
40.84072167,-73.901585,0.61159104,0.07553598,0.0
40.84052333,-73.90169833,0.0,0.0,0.0
40.84045833,-73.90173833,0.0,0.0,0.0
40.84040333,-73.901775,0.79593843,0.0214549,0.0
40.840235,-73.90192667,0.79593843,0.0214549,0.0
40.840185,-73.90196167,0.0,0.0,0.0
40.84011833,-73.90200333,0.0,0.0,0.0
40.84004167,-73.90205333,0.0,0.0,0.0
40.83995333,-73.902105,0.0,0.0,0.0
40.83986333,-73.90215833,0.92325,0.18914987,0.0
40.839775,-73.90220833,0.8796813,0.2672187,0.0
40.83969,-73.902255,0.8796813,0.2672187,0.0
40.83960833,-73.9023,1.1802504,0.04735966,0.0
40.83953,-73.90234167,1.1802504,0.04735966,0.0
40.83946167,-73.90237667,1.1802504,0.04735966,0.0
40.839345,-73.90244167,0.92325,0.27893686,0.0
40.839285,-73.90247167,0.92325,0.27893686,0.0
40.839215,-73.90249667,0.8470683,0.04784399,0.0
40.83914167,-73.90252333,0.8470683,0.04784399,0.0
40.83906833,-73.90255167,0.0,0.0,0.0
40.83899833,-73.90258167,0.0,0.0,0.0
40.838875,-73.902635,0.0,0.0,0.0
40.83881833,-73.90263667,0.5814643,0.13438132,0.0
40.83876333,-73.90260833,0.5814643,0.13438132,0.0
40.83872167,-73.90255,0.5814643,0.13438132,0.0
40.83868667,-73.90247,0.45225,0.017360134,0.0
40.83865333,-73.90238333,0.45225,0.017360134,0.0
40.83862167,-73.9023,0.45225,0.017360134,0.0
40.83858667,-73.90221667,0.45225,0.017360134,0.0
40.83851833,-73.902065,nan,0.23592073,0.0
40.838485,-73.90200167,nan,0.23592073,0.0
40.83846167,-73.90195667,nan,0.23592073,0.0
40.83840167,-73.90183,0.60270834,0.0028656325,0.0
40.83833833,-73.90168667,0.60270834,0.0028656325,0.0
40.838305,-73.90161333,0.6026667,0.09435817,0.0
40.83826667,-73.90153667,nan,0.43658286,0.0
40.83822833,-73.90146,nan,0.43658286,0.0
40.83818667,-73.90137833,0.6350695,0.000116766496,0.0
40.83814833,-73.90128833,0.6350695,0.000116766496,0.0
40.83810833,-73.901195,0.6350695,0.000116766496,0.0
40.83807167,-73.9011,1.0878489,0.046651494,0.0
40.83803,-73.90100167,1.0878489,0.046651494,0.0
40.83798833,-73.90089833,nan,0.50448436,0.0
40.83794833,-73.9008,0.77016664,0.028605264,0.0
40.83790833,-73.90070667,0.77016664,0.028605264,0.0
40.83787167,-73.90062167,0.77016664,0.028605264,0.0
40.83783333,-73.90054333,0.0,0.0,0.0
40.837755,-73.900395,0.0,0.0,0.0
40.83772167,-73.90032833,nan,0.30574924,0.0
40.83769333,-73.90027333,0.70212764,0.12654589,0.0
40.83767333,-73.90023,0.70212764,0.12654589,0.0
40.83758,-73.89999333,0.0,0.0,0.0
40.83751333,-73.89982167,0.0,0.0,0.0
40.83747667,-73.89974167,0.0,0.0,0.0
40.83740167,-73.89962333,0.0,0.0,0.0
40.83730833,-73.89954,0.0,0.0,0.0
40.837245,-73.89949833,0.0,0.0,0.0
40.83717,-73.899455,0.0,0.0,0.0
40.83701167,-73.89936167,0.0,0.0,0.0
40.836935,-73.89931833,0.0,0.0,0.0
40.83685333,-73.89926667,0.0,0.0,0.0
40.83677667,-73.8992,0.0,0.0,0.0
40.8367,-73.89913,0.0,0.0,0.0
40.83662333,-73.89904833,0.0,0.0,0.0
40.8365,-73.89886333,0.0,0.0,0.0
40.83646167,-73.898755,0.0,0.0,0.0
40.83643333,-73.89863833,0.0,0.0,0.0
40.83640167,-73.898395,0.0,0.0,0.0
40.83638667,-73.898285,nan,0.0,0.0
40.83637667,-73.89817667,nan,0.0,0.0
40.83638,-73.89808,nan,0.0,0.0
40.836385,-73.89789667,0.0,0.0,0.0
40.83635833,-73.89786667,0.0,0.0,0.0
40.83621167,-73.897825,0.0,0.0,0.0
40.83614333,-73.89781833,0.0,0.0,0.0
40.83607,-73.89781,0.0,0.0,0.0
40.835995,-73.89780333,0.0,0.0,0.0
40.83591333,-73.89780167,0.0,0.0,0.0
40.835835,-73.89779833,0.0,0.0,0.0
40.83576167,-73.89779,0.0,0.0,0.0
40.83568667,-73.89777,0.0,0.0,0.0
40.83561,-73.89774167,0.0,0.0,0.0
40.83553333,-73.89772,0.0,0.0,0.0
40.83537333,-73.89767833,0.0,0.0,0.0
40.83528833,-73.89765333,nan,0.0,0.0
40.83520167,-73.89762,0.0,0.0,0.0
40.83512167,-73.89758,0.0,0.0,0.0
40.83503833,-73.897535,0.0,0.0,0.0
40.83495333,-73.897485,0.0,0.0,0.0
40.83487,-73.89742667,0.0,0.0,0.0
40.83479,-73.89736833,0.0,0.0,0.0
40.83471167,-73.89731,0.0,0.0,0.0
40.83463667,-73.89725333,0.0,0.0,0.0
40.83456833,-73.89720333,0.0,0.0,0.0
40.834515,-73.89716333,0.0,0.0,0.0
40.83446833,-73.89712667,1.4330769,0.20207663,0.0
40.83442167,-73.89709,1.4315656,7.982938e-05,0.0
40.834365,-73.89704167,1.4315656,7.982938e-05,0.0
40.83429833,-73.89699,1.4315656,7.982938e-05,0.0
40.83423,-73.89693167,1.23475,0.08495756,0.0
40.83416333,-73.896875,1.23475,0.08495756,0.0
40.834095,-73.89681833,0.8984927,0.02629042,0.0
40.83396667,-73.89670833,0.71331966,0.12844008,0.0
40.83390167,-73.896655,0.71331966,0.12844008,0.0
40.83378667,-73.89655667,0.9251192,0.03544468,0.0
40.833705,-73.89649667,0.0,0.0,0.0
40.83368333,-73.89648333,0.0,0.0,0.0
40.83357,-73.896485,0.0,0.0,0.0
40.83353833,-73.89651333,0.0,0.0,0.0
40.83350667,-73.89656167,nan,0.11491379,0.0
40.833475,-73.89662333,nan,0.11491379,0.0
40.83344333,-73.89669333,nan,0.11491379,0.0
40.83340833,-73.89677167,1.2743046,0.0019140306,0.0
40.83337333,-73.89685333,0.0,0.0,0.0
40.83329167,-73.897025,0.0,0.0,0.0
40.83324667,-73.897115,0.43326083,0.091748886,0.0
40.83319667,-73.89720167,0.43326083,0.091748886,0.0
40.83315167,-73.89728667,0.5641111,0.14403564,0.0
40.83310667,-73.89737667,1.0391667,0.050063666,0.0
40.83305833,-73.89746667,1.0391667,0.050063666,0.0
40.83301667,-73.89755333,1.0391667,0.050063666,0.0
40.832985,-73.897625,1.0391667,0.050063666,0.0
40.832965,-73.897685,1.0391667,0.34241435,0.0
40.832955,-73.89773333,1.0391667,0.34241435,0.0
40.832935,-73.89781,1.0391667,0.34241435,0.0
40.83292833,-73.89783167,1.0391667,0.34241435,0.0
40.8329,-73.89788333,1.0391667,0.34241435,0.0
40.83287667,-73.89792833,1.1687046,6.326569e-05,0.0
40.832845,-73.89798167,1.1687046,6.326569e-05,0.0
40.83280667,-73.89804333,1.1687046,6.326569e-05,0.0
40.83271167,-73.89817333,0.0,0.0,0.0
40.83266,-73.89824,0.0,0.0,0.0
40.83261,-73.89831167,1.0413333,0.031896602,0.0
40.83250667,-73.89845167,0.9343334,0.011195521,0.0
40.83245333,-73.898525,0.9343334,0.011195521,0.0
40.83239667,-73.89860333,0.9343334,0.011195521,0.0
40.83227333,-73.89875667,1.0644166,0.08737029,0.0
40.83221333,-73.89884167,1.0644166,0.08737029,0.0
40.832165,-73.89892,1.0644166,0.08737029,0.0
40.83205833,-73.89906667,0.5274074,0.00094098574,0.0
40.83200333,-73.89913667,0.5274074,0.00094098574,0.0
40.83194167,-73.89921167,0.5274074,0.00094098574,0.0
40.831875,-73.89930167,0.5833333,0.00841436,0.0
40.83166667,-73.89959167,0.5833333,0.24545512,0.0
40.83159,-73.89968333,0.5833333,0.24545512,0.0
40.83152167,-73.89978167,0.8245555,0.17778417,0.0
40.83146,-73.89987667,0.699635,0.051440883,0.0
40.83141,-73.89996667,0.699635,0.051440883,0.0
40.83137833,-73.90004167,0.699635,0.051440883,0.0
40.83135833,-73.90011167,0.82987016,0.28445017,0.0
40.83134667,-73.900185,0.82987016,0.28445017,0.0
40.83134,-73.90024667,0.82987016,0.28445017,0.0
40.83133167,-73.90028833,0.82987016,0.28445017,0.0
40.83134333,-73.90045333,1.1017241,0.21180959,0.0
40.83134667,-73.900515,1.1017241,0.21180959,0.0
40.83134833,-73.90058,1.1017241,0.21180959,0.0
40.83135167,-73.90064833,1.6291891,0.13589692,0.0
40.83137167,-73.90081667,1.6291891,0.13589692,0.0
40.83139333,-73.90091,1.8329412,0.08000139,0.0
40.83141667,-73.90100667,1.8329412,0.08000139,0.0
40.83144167,-73.90109833,1.8329412,0.08000139,0.0
40.831495,-73.90128,1.1765933,0.046328384,0.0
40.83152333,-73.901375,1.1765933,0.046328384,0.0
40.83155667,-73.90147,0.58568966,0.17681856,0.0
40.83159,-73.90156333,0.58568966,0.17681856,0.0
40.83162333,-73.90165667,0.58568966,0.17681856,0.0
40.831655,-73.901745,0.37343067,0.010541088,0.0
40.83169,-73.901825,0.37343067,0.010541088,0.0
40.83172167,-73.90189833,0.37343067,0.010541088,0.0
40.83178333,-73.90205,0.0,0.0,0.0
40.83181167,-73.90213667,0.0,0.0,0.0
40.83184,-73.90222833,2.0526667,0.32198468,0.0
40.83198,-73.90260333,1.7131667,0.13339977,0.0
40.83200833,-73.90268333,1.7131667,0.13339977,0.0
40.83204,-73.90275667,0.8208333,0.13928637,0.0
40.83207167,-73.90283333,0.8208333,0.13928637,0.0
40.83210167,-73.90291833,nan,0.0049628513,0.0
40.83213,-73.90300667,nan,0.0049628513,0.0
40.83215667,-73.90309167,1.8016666,0.0018485197,0.0
40.83218167,-73.90316667,1.8016666,0.0018485197,0.0
40.83220167,-73.903225,1.8016666,0.0018485197,0.0
40.832235,-73.90331333,1.8016666,0.035959058,0.0
40.832255,-73.90334833,1.8016666,0.035959058,0.0
40.83228667,-73.903365,1.8016666,0.035959058,0.0
40.83235333,-73.90335833,1.8016666,0.035959058,0.0
40.83243333,-73.90330667,2.9076667,0.0015436957,0.0
40.83248,-73.90327167,1.016,0.11235816,0.0
40.832535,-73.90323333,1.016,0.11235816,0.0
40.83264833,-73.903155,2.9076667,0.025977617,0.0
40.83271,-73.90311,2.9076667,0.025977617,0.0
40.832835,-73.90302333,2.9076667,0.025977617,0.0
40.83289833,-73.90298333,1.427111,0.28439063,0.0
40.83295667,-73.90294667,1.9933333,0.07213038,0.0
40.83300167,-73.90291333,1.9933333,0.07213038,0.0
40.83303833,-73.90288833,1.9933333,0.07213038,0.0
40.833075,-73.90286333,1.9933333,0.07213038,0.0
40.83311,-73.90284,1.9933333,0.07213038,0.0
40.83314667,-73.902815,1.9933333,0.07213038,0.0
40.83318833,-73.902785,2.0693333,0.25034812,0.0
40.833235,-73.902755,2.0693333,0.25034812,0.0
40.83328333,-73.90272667,1.0071666,0.015488372,0.0
40.83342667,-73.90262833,1.0071666,0.015488372,0.0
40.83347833,-73.90258667,1.4593333,0.16572458,0.0
40.83353167,-73.90253667,1.4593333,0.16572458,0.0
40.83364667,-73.90244167,1.0569999,0.06507662,0.0
40.83381,-73.90233333,1.4593333,0.027132401,0.0
40.83384167,-73.90231,1.4593333,0.027132401,0.0
40.83386833,-73.90229333,1.4593333,0.027132401,0.0
40.833895,-73.902275,1.4593333,0.027132401,0.0
40.83392833,-73.90225333,1.4593333,0.027132401,0.0
40.83396667,-73.90222667,1.4593333,0.027132401,0.0
40.83401,-73.902195,0.88233334,0.02386451,0.0
40.83405333,-73.90216,0.88233334,0.02386451,0.0
40.83410167,-73.90211667,0.88233334,0.02386451,0.0
40.83415167,-73.90207833,0.88233334,0.02386451,0.0
40.83420167,-73.90204833,0.88233334,0.02386451,0.0
40.834295,-73.90199167,2.9608161,0.1983706,0.0
40.83433,-73.90197167,2.9608161,0.1983706,0.0
40.83436,-73.90195833,2.9608161,0.1983706,0.0
40.83438667,-73.90194667,2.9608161,0.1983706,0.0
40.83443833,-73.90192167,0.89500004,0.2757876,0.0
40.83446333,-73.90191167,0.89500004,0.2757876,0.0
40.83455333,-73.90188167,2.2623494,0.00014011432,0.0
40.83459333,-73.90186333,2.2623494,0.00014011432,0.0
40.83464167,-73.90184667,2.2623494,0.00014011432,0.0
40.834695,-73.90183,2.2623494,0.00014011432,0.0
40.83475,-73.901805,2.2623494,0.00014011432,0.0
40.83480667,-73.90176833,1.0918334,0.11681545,0.0
40.834925,-73.90168333,1.0918334,0.11681545,0.0
40.83498667,-73.90163833,1.2518333,0.13119261,0.0
40.83504833,-73.90159667,1.2518333,0.13119261,0.0
40.83511167,-73.90155833,0.0,0.0,0.0
40.83517333,-73.901525,0.0,0.0,0.0
40.83529833,-73.90142667,0.0,0.0,0.0
40.83532167,-73.901415,0.0,0.0,0.0
40.83544667,-73.901335,0.0,0.0,0.0
40.83548833,-73.90134167,0.0,0.0,0.0
40.835525,-73.90137,0.0,0.0,0.0
40.83560833,-73.90159833,0.71716666,0.23240805,0.0
40.83563,-73.90167667,0.9562222,0.007832461,0.0
40.83565333,-73.901755,0.9562222,0.007832461,0.0
40.83568,-73.90183667,0.9562222,0.007832461,0.0
40.83570667,-73.901925,0.9562222,0.007832461,0.0
40.83573167,-73.90201667,1.3272,0.009635387,0.0
40.835755,-73.90211,1.3272,0.009635387,0.0
40.83578,-73.90220667,0.0,0.0,0.0
40.835805,-73.902305,0.0,0.0,0.0
40.835855,-73.90249333,0.9221667,0.1798451,0.0
40.83587833,-73.902585,0.0,0.0,0.0
40.83590333,-73.90266833,0.0,0.0,0.0
40.835945,-73.90279833,0.0,0.0,0.0
40.83595333,-73.90284833,0.0,0.0,0.0
40.83595,-73.90289833,0.0,0.0,0.0
40.83593167,-73.90294667,0.0,0.0,0.0
40.8359,-73.90298833,0.0,0.0,0.0
40.83585667,-73.90302667,0.0,0.0,0.0
40.83580167,-73.90306333,0.0,0.0,0.0
40.83574,-73.903105,0.0,0.0,0.0
40.83566833,-73.90314667,0.0,0.0,0.0
40.83559,-73.90318667,0.26655814,0.16715188,0.0
40.83551167,-73.90323167,0.26655814,0.16715188,0.0
40.83543333,-73.90328,0.0,0.0,0.0
40.83536167,-73.90333,0.0,0.0,0.0
40.8353,-73.90337833,0.26655814,0.024991022,0.0
40.83525167,-73.90342,0.26655814,0.024991022,0.0
40.83521167,-73.90345,0.26655814,0.024991022,0.0
40.83518333,-73.90347333,0.26655814,0.024991022,0.0
40.83513,-73.90353167,0.26655814,0.024991022,0.0
40.83508833,-73.90356,0.0,0.0,0.0
40.83502667,-73.903595,0.0,0.0,0.0
40.83495167,-73.90364333,0.0,0.0,0.0
40.83486667,-73.90369667,0.0,0.0,0.0
40.83477833,-73.90375333,0.80089283,0.16056325,0.0
40.83469,-73.90381167,0.80089283,0.16056325,0.0
40.8346,-73.90386833,2.4748213,0.011914264,0.0
40.83451333,-73.90392333,0.7725,0.024422977,0.0
40.83442333,-73.903985,0.7725,0.024422977,0.0
40.83433,-73.904055,0.7725,0.024422977,0.0
40.834235,-73.904125,0.0,0.0,0.0
40.83404333,-73.904255,0.0,0.0,0.0
40.83394833,-73.90431833,0.7725,0.09388342,0.0
40.83385333,-73.90438167,3.1051786,0.11830759,0.0
40.83376,-73.90444167,3.1051786,0.11830759,0.0
40.833665,-73.90450167,0.7725,0.025032189,0.0
40.83356667,-73.90456333,0.7725,0.025032189,0.0
40.83337167,-73.90469167,3.6812985,0.005791275,0.0
40.83327833,-73.90475167,3.6812985,0.005791275,0.0
40.83319167,-73.90481333,3.6812985,0.005791275,0.0
40.83310667,-73.904875,0.0,0.0,0.0
40.83303,-73.90494167,2.5308928,0.1779581,0.0
40.832955,-73.90499833,2.5308928,0.1779581,0.0
40.83288333,-73.90505,0.0,0.0,0.0
40.83285333,-73.90603,2.5,0.014051221,0.0
40.832795,-73.90605833,2.5,0.014051221,0.0
40.83273667,-73.90609333,2.5,0.014051221,0.0
40.83267333,-73.90612833,2.5,0.014051221,0.0
40.83261333,-73.90618,0.3604878,0.15790875,0.0
40.83255167,-73.90622167,0.3604878,0.15790875,0.0
40.83245667,-73.90629167,3.4231708,0.1352162,0.0
40.83242167,-73.90632333,3.4231708,0.1352162,0.0
40.83238833,-73.90634833,3.4231708,0.1352162,0.0
40.83235,-73.90637333,1.2290244,0.06311852,0.0
40.832235,-73.90643833,1.2290244,0.06311852,0.0
40.83216667,-73.90647667,1.2290244,0.06311852,0.0
40.83209167,-73.90652,nan,0.39295867,0.0
40.832015,-73.906565,1.0813293,0.09095305,0.0
40.83194,-73.90660833,1.0813293,0.09095305,0.0
40.83179833,-73.90668,1.9634147,0.1197063,0.0
40.83174,-73.90670333,1.9634147,0.1197063,0.0
40.83169167,-73.90672333,1.9634147,0.1197063,0.0
40.83165167,-73.90674333,1.9634147,0.1197063,0.0
40.83145833,-73.906865,0.0,0.0,0.0
40.83139667,-73.90689833,0.0,0.0,0.0
40.83132833,-73.90694,0.0,0.0,0.0
40.83125333,-73.90698333,0.0,0.0,0.0
40.83117667,-73.90703,0.0,0.0,0.0
40.8311,-73.90707167,1.3382926,0.28876373,0.0
40.83102333,-73.90711333,1.3382926,0.28876373,0.0
40.83094833,-73.90716,0.9914634,0.02886283,0.0
40.83087333,-73.907205,0.9914634,0.02886283,0.0
40.8308,-73.90725167,0.9914634,0.02886283,0.0
40.83073167,-73.90729167,1.5409756,0.25492135,0.0
40.83066833,-73.90733,0.83878046,0.15767916,0.0
40.83056833,-73.90738,0.83878046,0.15767916,0.0
40.83052167,-73.90740333,0.83878046,0.15767916,0.0
40.83047333,-73.90742667,1.688845,0.053634126,0.0
40.83042833,-73.90745333,1.688845,0.053634126,0.0
40.83034667,-73.907495,1.688845,0.053634126,0.0
40.83031333,-73.90751667,1.688845,0.053634126,0.0
40.83027833,-73.90753833,1.688845,0.053634126,0.0
40.83024333,-73.90756,1.688845,0.053634126,0.0
40.83021,-73.907585,nan,0.2711425,0.0
40.83017333,-73.90761333,1.3013414,0.30417335,0.0
40.83013167,-73.907645,1.3013414,0.30417335,0.0
40.83008667,-73.90767333,1.3013414,0.30417335,0.0
40.83003667,-73.90769833,1.3013414,0.30417335,0.0
40.829985,-73.90772167,1.3013414,0.30417335,0.0
40.82993167,-73.90775167,1.6317935,0.04053192,0.0
40.829875,-73.90777833,1.6317935,0.04053192,0.0
40.829815,-73.90780167,1.6317935,0.04053192,0.0
40.82963167,-73.90791167,0.796,0.16344008,0.0
40.82956667,-73.90795667,0.796,0.16344008,0.0
40.8295,-73.90800333,0.796,0.16344008,0.0
40.82944167,-73.90804,0.796,0.16344008,0.0
40.82938333,-73.908065,1.1545454,0.14105308,0.0
40.82928833,-73.908105,1.1545454,0.14105308,0.0
40.82925333,-73.908125,1.0689003,0.3621575,0.0
40.82922,-73.908145,1.0689003,0.3621575,0.0
40.82919167,-73.90816667,1.0689003,0.3621575,0.0
40.82916,-73.90818167,1.0689003,0.3621575,0.0
40.829135,-73.90819833,1.0689003,0.3621575,0.0
40.82908333,-73.90822167,0.7968292,0.071722634,0.0
40.82905833,-73.90823167,0.7968292,0.071722634,0.0
40.82902833,-73.90824333,0.7968292,0.071722634,0.0
40.82899667,-73.908255,0.7968292,0.071722634,0.0
40.82896833,-73.90826833,0.7968292,0.071722634,0.0
40.82894333,-73.90828167,0.7968292,0.071722634,0.0
40.82892,-73.90829,0.7968292,0.071722634,0.0
40.82889833,-73.90829667,0.7968292,0.071722634,0.0
40.82879667,-73.908345,1.4702439,0.14279301,0.0
40.82876833,-73.908365,1.4702439,0.14279301,0.0
40.82874,-73.90838667,1.4702439,0.14279301,0.0
40.82871167,-73.90841167,0.0,0.0,0.0
40.82867833,-73.90843,0.0,0.0,0.0
40.82856667,-73.908485,1.5851219,0.004795164,0.0
40.82853667,-73.908505,1.5851219,0.004795164,0.0
40.82845333,-73.90856833,1.5851219,0.004795164,0.0
40.82843333,-73.90858833,1.5851219,0.004795164,0.0
40.82841,-73.90860333,1.5851219,0.004795164,0.0
40.82838667,-73.908615,1.5851219,0.004795164,0.0
40.82836833,-73.90863,1.5851219,0.004795164,0.0
40.82826167,-73.908675,0.0,0.0,0.0
40.82821333,-73.90869833,0.0,0.0,0.0
40.828155,-73.90872333,0.0,0.0,0.0
40.82809333,-73.90874833,0.0,0.0,0.0
40.82803333,-73.90877833,0.0,0.0,0.0
40.82798167,-73.908805,0.0,0.0,0.0
40.82793667,-73.90882833,0.0,0.0,0.0
40.82789667,-73.90885333,0.0,0.0,0.0
40.82786667,-73.908885,0.0,0.0,0.0
40.82783667,-73.90891333,0.0,0.0,0.0
40.82779667,-73.90893333,nan,0.1938315,0.0
40.827755,-73.908955,0.64609754,0.15325062,0.0
40.82767,-73.90899667,0.64609754,0.15325062,0.0
40.82762333,-73.90901667,0.64609754,0.15325062,0.0
40.82757,-73.90903667,0.64609754,0.15325062,0.0
40.82750833,-73.90905833,0.7768903,0.0684966,0.0
40.82744333,-73.90908833,0.7768903,0.0684966,0.0
40.82731,-73.90916,0.7768903,0.0684966,0.0
40.82724667,-73.90919667,nan,0.052757766,0.0
40.82719333,-73.90922833,0.0,0.0,0.0
40.82714833,-73.90925167,0.0,0.0,0.0
40.82711333,-73.90926833,0.0,0.0,0.0
40.82703667,-73.90932833,0.0,0.0,0.0
40.82698667,-73.90936,0.0,0.0,0.0
40.82693333,-73.909395,3.0555556,0.10103909,0.0
40.82687833,-73.90943,3.0555556,0.10103909,0.0
40.82682,-73.90946333,nan,0.24574178,0.0
40.82675833,-73.909495,nan,0.24574178,0.0
40.82663333,-73.90955,2.3491836,0.19235913,0.0
40.82657667,-73.90957833,2.3491836,0.19235913,0.0
40.82646333,-73.909635,2.3491836,0.19235913,0.0
40.82641333,-73.909665,1.163,0.08665812,0.0
40.82636667,-73.909695,1.163,0.08665812,0.0
40.826275,-73.909755,1.9185,0.50638807,0.0
40.82617,-73.909815,1.9185,0.50638807,0.0
40.82606167,-73.909875,1.423375,0.12173325,0.0
40.82600667,-73.909905,1.423375,0.12173325,0.0
40.82595333,-73.90993833,1.423375,0.12173325,0.0
40.82589833,-73.90996167,2.0392158,0.13716327,0.0
40.825845,-73.90998833,2.0392158,0.13716327,0.0
40.82579167,-73.910015,0.0,0.0,0.0
40.82573833,-73.91004667,0.0,0.0,0.0
40.82568333,-73.91007667,0.0,0.0,0.0
40.82562667,-73.910105,0.0,0.0,0.0
40.82556833,-73.910135,0.0,0.0,0.0
40.82550833,-73.91016667,0.0,0.0,0.0
40.82545167,-73.91019833,0.0,0.0,0.0
40.82533167,-73.91025667,0.465125,0.25109845,0.0
40.825275,-73.910285,0.37525,0.10705519,0.0
40.82522333,-73.91031167,0.37525,0.10705519,0.0
40.82517333,-73.91034,0.37525,0.10705519,0.0
40.82502833,-73.91042,0.0,0.0,0.0
40.82492167,-73.910475,0.0,0.0,0.0
40.824865,-73.91050667,0.0,0.0,0.0
40.82480667,-73.91053667,0.0,0.0,0.0
40.82474833,-73.91056167,0.0,0.0,0.0
40.82465333,-73.91057333,0.0,0.0,0.0
40.82461833,-73.910555,0.0,0.0,0.0
40.82459167,-73.91052167,0.0,0.0,0.0
40.82457333,-73.910475,0.0,0.0,0.0
40.82456167,-73.910415,0.0,0.0,0.0
40.82455,-73.91035,0.0,0.0,0.0
40.82453333,-73.91028333,0.0,0.0,0.0
40.82447333,-73.91009167,0.0,0.0,0.0
40.82445167,-73.91002833,0.0,0.0,0.0
40.82435833,-73.90973667,0.0,0.0,0.0
40.82433,-73.909655,0.0,0.0,0.0
40.82428,-73.90952667,nan,0.49696103,0.0
40.824265,-73.90948333,nan,0.49696103,0.0
40.82416667,-73.90931,1.5691217,0.25167188,0.0
40.82414833,-73.90926667,1.5691217,0.25167188,0.0
40.824105,-73.90915167,2.261356,0.014615804,0.0
40.824085,-73.909085,2.261356,0.014615804,0.0
40.824065,-73.90902167,2.261356,0.014615804,0.0
40.822155,-73.91085667,1.3446465,0.0005839849,0.0
40.82201333,-73.91094,0.0,0.0,0.0
40.821935,-73.91098667,0.0,0.0,0.0
40.82185833,-73.91103333,2.4651163,0.12046119,0.0
40.82178167,-73.91108167,0.0,0.0,0.0
40.82170833,-73.91112333,0.0,0.0,0.0
40.82164333,-73.91115167,0.0,0.0,0.0
40.82154,-73.91119667,0.0,0.0,0.0
40.82149333,-73.91121167,0.0,0.0,0.0
40.82144833,-73.91122833,0.0,0.0,0.0
40.82140833,-73.91124833,0.0,0.0,0.0
40.82137333,-73.911265,0.0,0.0,0.0
40.821265,-73.911345,0.0,0.0,0.0
40.82119833,-73.91139333,0.0,0.0,0.0
40.82111667,-73.91144833,0.0,0.0,0.0
40.82102667,-73.91150333,0.0,0.0,0.0
40.82083833,-73.911605,0.0,0.0,0.0
40.82074667,-73.911665,0.0,0.0,0.0
40.82065833,-73.91172833,0.0,0.0,0.0
40.82057167,-73.91178833,0.0,0.0,0.0
40.820485,-73.91184333,0.0,0.0,0.0
40.82031833,-73.91194667,0.8322148,0.14575963,0.0
40.82023833,-73.91198833,0.7380952,0.031941656,0.0
40.82016667,-73.91202167,0.7380952,0.031941656,0.0
40.82010167,-73.91205167,0.7380952,0.031941656,0.0
40.82004167,-73.91207833,0.7380952,0.031941656,0.0
40.81999167,-73.912095,0.7380952,0.031941656,0.0
40.81994667,-73.91211167,0.0,0.0,0.0
40.81991667,-73.91212667,0.0,0.0,0.0
40.81985167,-73.91214833,0.0,0.0,0.0
40.81981333,-73.91215,0.0,0.0,0.0
40.81977833,-73.91213833,0.0,0.0,0.0
40.81975,-73.9121,0.0,0.0,0.0
40.81972833,-73.91203833,0.0,0.0,0.0
40.81970833,-73.91197333,4.8517704,0.31512663,0.0
40.81968833,-73.91191,4.8517704,0.31512663,0.0
40.81966167,-73.911855,5.557958,0.030645214,0.0
40.81963,-73.91180167,5.557958,0.030645214,0.0
40.8196,-73.91174333,5.557958,0.030645214,0.0
40.819565,-73.91168167,5.557958,0.030645214,0.0
40.8195,-73.911545,0.7472941,0.08373309,0.0
40.81946833,-73.91147,0.7472941,0.08373309,0.0
40.81942,-73.91132667,3.764706,0.14043729,0.0
40.81940333,-73.91125833,3.764706,0.14043729,0.0
40.81938667,-73.91118833,3.764706,0.14043729,0.0
40.81937167,-73.91112167,3.764706,0.14043729,0.0
40.81935667,-73.91106,1.8244706,0.016701663,0.0
40.81933667,-73.91100833,1.8244706,0.016701663,0.0
40.819325,-73.91096833,1.8244706,0.016701663,0.0
40.819305,-73.910935,1.8244706,0.016701663,0.0
40.81925167,-73.91079167,0.80219173,0.023442267,0.0
40.81923833,-73.91075667,0.80219173,0.023442267,0.0
40.81922833,-73.91072333,0.80219173,0.023442267,0.0
40.8192,-73.91063,0.80219173,0.023442267,0.0
40.81917,-73.91051,1.0483334,0.2565383,0.0
40.81915167,-73.91044167,1.0483334,0.2565383,0.0
40.81913833,-73.91037,1.0483334,0.2565383,0.0
40.81912833,-73.91030333,1.0483334,0.2565383,0.0
40.819105,-73.910185,1.343125,0.12789571,0.0
40.81909667,-73.91013667,1.343125,0.12789571,0.0
40.819065,-73.909845,1.4947369,0.048818804,0.0
40.81902667,-73.90968,1.5270072,0.06631933,0.0
40.81898333,-73.90949,1.5270072,0.06631933,0.0
40.818955,-73.9094,1.1886363,0.25605342,0.0
