lat,long,building_height_res30,building_height_std_res30,building_year_res30,building_area_res30
40.776575,-73.95623667,79.324814,23.281813,1923.0,2443.3357
40.77652167,-73.95607167,0.0,-1.0,0.0,0.0
40.77644833,-73.95596833,0.0,-1.0,0.0,0.0
40.776415,-73.95589833,0.0,-1.0,0.0,0.0
40.77638333,-73.955815,0.0,-1.0,0.0,0.0
40.77635333,-73.95572833,0.0,-1.0,0.0,0.0
40.77633333,-73.95564833,58.322994,7.703229,1907.0,3698.7273
40.77628333,-73.95557167,58.322994,7.703229,1907.0,3698.7273
40.77624,-73.95548,58.322994,7.703229,1907.0,3698.7273
40.776175,-73.9554,61.304794,10.382176,1914.0,4623.845
40.77612333,-73.95531,61.304794,10.382176,1914.0,4623.845
40.77605167,-73.95521833,75.57,1.2498267,1924.0,2561.5396
40.77594167,-73.95501667,63.9675,17.56906,1919.25,3146.4463
40.775885,-73.95492167,63.9675,17.56906,1919.25,3146.4463
40.77584333,-73.95482167,65.386,18.91987,1940.2,5614.121
40.7758,-73.954725,66.70808,11.5609,1938.75,2559.892
40.77575,-73.95462333,60.445,12.20394,1929.8334,2660.773
40.77569333,-73.95453167,60.445,12.20394,1929.8334,2660.773
40.77564833,-73.95432,55.262405,10.190382,1920.1666,4967.7095
40.77560667,-73.95423,55.262405,10.190382,1920.1666,4967.7095
40.77556667,-73.95414833,127.295,67.135,1936.5,2020.4988
40.77553333,-73.95408333,69.689224,57.458355,1914.0,2147.0308
40.77549,-73.95400833,69.689224,57.458355,1914.0,2147.0308
40.77527667,-73.95384833,118.74843,75.681564,1936.5,4231.9463
40.77526667,-73.9538,47.185177,0.5,1920.0,291.38416
40.77525167,-73.95374667,47.185177,0.5,1920.0,291.38416
40.775215,-73.953685,47.185177,0.5,1920.0,291.38416
40.77517667,-73.95362333,47.185177,0.5,1920.0,291.38416
40.77510833,-73.95348,47.22319,2.1779754,1917.5,2256.369
40.77507,-73.95340667,47.22319,2.1779754,1917.5,2256.369
40.775005,-73.953265,53.37705,20.189417,1929.0,5391.9697
40.77498333,-73.95318167,53.37705,20.189417,1929.0,5391.9697
40.77496667,-73.95310333,53.37705,20.189417,1929.0,5391.9697
40.77494167,-73.95291667,76.87995,18.427818,1914.5,2921.9617
40.77492333,-73.95285667,76.87995,18.427818,1914.5,2921.9617
40.77487833,-73.95273167,62.967865,24.478998,1924.6666,2182.7397
40.77486167,-73.95267,62.967865,24.478998,1924.6666,2182.7397
40.77485667,-73.95260333,62.967865,24.478998,1924.6666,2182.7397
40.77484,-73.95255667,62.967865,24.478998,1924.6666,2182.7397
40.77482167,-73.95251833,62.967865,24.478998,1924.6666,2182.7397
40.774805,-73.95248833,62.967865,24.478998,1924.6666,2182.7397
40.77479333,-73.95245833,43.833332,0.76630425,1942.0,2256.39
40.77477333,-73.95244,43.833332,0.76630425,1942.0,2256.39
40.77475833,-73.95241833,89.014854,60.479736,1946.8,4183.072
40.77474667,-73.95239,89.014854,60.479736,1946.8,4183.072
40.77473167,-73.95236167,89.014854,60.479736,1946.8,4183.072
40.77472,-73.95233333,89.014854,60.479736,1946.8,4183.072
40.77470333,-73.95227333,89.014854,60.479736,1946.8,4183.072
40.774695,-73.95224167,89.014854,60.479736,1946.8,4183.072
40.77468833,-73.95221,89.014854,60.479736,1946.8,4183.072
40.77466333,-73.95214,71.50803,69.69614,1937.6,1976.8652
40.774655,-73.95205333,71.50803,69.69614,1937.6,1976.8652
40.77463833,-73.951955,71.50803,69.69614,1937.6,1976.8652
40.77461333,-73.95190167,51.334,18.830591,1922.0,3741.19
40.774535,-73.95174167,51.334,18.830591,1922.0,3741.19
40.77451333,-73.95169667,51.334,18.830591,1922.0,3741.19
40.77449667,-73.95166,58.771667,4.9514694,1920.0,6275.0015
40.77423167,-73.95144,133.26,75.74,1959.0,2171.6729
40.77422667,-73.95138667,57.52,0.0,1920.0,322.01944
40.77421833,-73.95133167,57.583332,8.678942,1930.0,2027.2443
40.77420833,-73.95127333,57.583332,8.678942,1930.0,2027.2443
40.77417667,-73.95116167,57.583332,8.678942,1930.0,2027.2443
40.77412833,-73.951055,57.7925,7.52491,1927.5,3154.0754
40.77409833,-73.95100333,57.7925,7.52491,1927.5,3154.0754
40.77407167,-73.95095,57.7925,7.52491,1927.5,3154.0754
40.77405,-73.95089,57.7925,7.52491,1927.5,3154.0754
40.77402667,-73.95082167,54.273335,5.308643,1913.3334,1811.1637
40.77400167,-73.950755,54.273335,5.308643,1913.3334,1811.1637
40.77397167,-73.95069167,54.273335,5.308643,1913.3334,1811.1637
40.77394333,-73.95062667,68.615,21.835,1918.5,1715.5233
40.77391667,-73.95055833,64.125,26.325,1927.0,4836.5312
40.77388333,-73.95048333,64.125,26.325,1927.0,4836.5312
40.77384667,-73.95040667,64.125,26.325,1927.0,4836.5312
40.77381833,-73.950315,52.384,8.021515,1923.4,2300.4849
40.773785,-73.95022833,52.384,8.021515,1923.4,2300.4849
40.77372167,-73.95006333,52.384,8.021515,1923.4,2300.4849
40.77368667,-73.94998,60.855,12.181933,1917.5,3635.7092
40.77365667,-73.94990167,148.02,121.59357,1948.6666,4278.0483
40.77361667,-73.94976333,187.58,131.79,1943.0,1639.7408
40.77359833,-73.9497,187.58,131.79,1943.0,1639.7408
40.77358167,-73.94963667,187.58,131.79,1943.0,1639.7408
40.77356,-73.949585,187.58,131.79,1943.0,1639.7408
40.77350333,-73.94947167,56.963333,1.1029153,1913.3334,2448.1523
40.77348,-73.94942333,56.963333,1.1029153,1913.3334,2448.1523
40.77344833,-73.94934167,56.963333,1.1029153,1913.3334,2448.1523
40.77333167,-73.94915667,0.0,-1.0,0.0,0.0
40.77331833,-73.94908333,0.0,-1.0,0.0,0.0
40.77330667,-73.94900833,0.0,-1.0,0.0,0.0
40.773265,-73.94884667,98.37666,55.142445,1924.0,1030.6932
40.77323667,-73.94876167,98.37666,55.142445,1924.0,1030.6932
40.773195,-73.94865833,61.99,7.9389515,1920.0,2998.4448
40.77315167,-73.948565,61.99,7.9389515,1920.0,2998.4448
40.77310833,-73.94846833,120.965,54.555,1931.0,3270.1516
40.77307667,-73.94837333,61.61,2.415326,1914.1666,2220.9714
40.77302833,-73.94827167,61.61,2.415326,1914.1666,2220.9714
40.772985,-73.94817,56.678,2.993128,1907.0,3163.6665
40.77294333,-73.94807333,56.678,2.993128,1907.0,3163.6665
40.772905,-73.947965,56.678,2.993128,1907.0,3163.6665
40.772865,-73.94785833,69.436,23.12019,1922.4,2516.981
40.772835,-73.94774833,69.436,23.12019,1922.4,2516.981
40.7728,-73.94764333,69.436,23.12019,1922.4,2516.981
40.77276167,-73.947535,81.22667,23.303751,1927.3334,2045.1592
40.77270667,-73.94735,256.735,142.595,1967.5,3687.0808
40.772675,-73.94725833,256.735,142.595,1967.5,3687.0808
40.77262333,-73.94717167,256.735,142.595,1967.5,3687.0808
40.772575,-73.94709167,392.165,7.165,1980.5,525.2085
40.77252833,-73.947025,392.165,7.165,1980.5,525.2085
40.77245833,-73.94696333,392.165,7.165,1980.5,525.2085
40.772385,-73.94685833,392.165,7.165,1980.5,525.2085
40.77236667,-73.94682333,399.33,0.0,1973.0,1.2739995
40.77236833,-73.94670333,399.33,0.0,1973.0,1.2739995
40.772385,-73.94667667,399.33,0.0,1973.0,1.2739995
40.77240667,-73.946655,399.33,0.0,1973.0,1.2739995
40.77243833,-73.94663333,399.33,0.0,1973.0,1.2739995
40.77247667,-73.94661333,399.33,0.0,1973.0,1.2739995
40.77251833,-73.94659,399.33,0.0,1973.0,1.2739995
40.77256167,-73.94657,399.33,0.0,1973.0,1.2739995
40.77260167,-73.94655,186.9,0.0,1963.0,1495.8157
40.77263833,-73.946535,58.91,0.0,1900.0,34.97055
40.77267833,-73.94653833,58.91,0.0,1900.0,34.97055
40.77271667,-73.94653667,58.91,0.0,1900.0,34.97055
40.77275167,-73.94652667,58.91,0.0,1900.0,34.97055
40.77279333,-73.94651833,58.91,0.0,1900.0,34.97055
40.77282667,-73.94650333,58.91,0.0,1900.0,34.97055
40.77287667,-73.946465,58.91,0.0,1900.0,34.97055
40.7729,-73.94639333,188.45,0.0,1958.0,80.0108
40.77306333,-73.94628167,188.45,0.0,1958.0,4.7839017
40.77311,-73.94624667,188.45,0.0,1958.0,4.7839017
40.77327167,-73.94612167,121.915,66.535,1934.0,2740.2485
40.773335,-73.94607833,121.915,66.535,1934.0,2740.2485
40.77338333,-73.94604667,121.915,66.535,1934.0,2740.2485
40.77344,-73.94601667,211.0,0.0,1999.0,597.4672
40.773495,-73.945985,211.0,0.0,1999.0,597.4672
40.773565,-73.94594,211.0,0.0,1999.0,597.4672
40.77362333,-73.94588833,211.0,0.0,1999.0,597.4672
40.77368333,-73.94583167,211.0,0.0,1999.0,597.4672
40.77374,-73.94577167,99.8,0.0,1920.0,156.52788
40.77379667,-73.94571833,0.0,-1.0,0.0,0.0
40.77386,-73.94566833,0.0,-1.0,0.0,0.0
40.77392333,-73.94562167,0.0,-1.0,0.0,0.0
40.77398167,-73.94557667,133.69,0.0,1951.0,3765.9114
40.77404167,-73.94553167,133.69,0.0,1951.0,3765.9114
40.77410667,-73.94547667,0.0,-1.0,0.0,0.0
40.77417,-73.94542667,0.0,-1.0,0.0,0.0
40.774235,-73.94537,162.555,28.865,1941.0,1242.1931
40.77430333,-73.94530667,162.555,28.865,1941.0,1242.1931
40.77444333,-73.94519667,0.0,-1.0,0.0,0.0
40.77451167,-73.94514333,177.395,14.025,1930.0,557.91943
40.774585,-73.94509,177.395,14.025,1930.0,557.91943
40.77465833,-73.94503333,177.395,14.025,1930.0,557.91943
40.77473333,-73.94498,177.395,14.025,1930.0,557.91943
40.77480667,-73.944925,0.0,-1.0,0.0,0.0
40.77487833,-73.94486833,0.0,-1.0,0.0,0.0
40.77500833,-73.94474167,0.0,-1.0,0.0,0.0
40.77507,-73.94467833,41.398,5.351416,1882.0,2466.3792
40.77512833,-73.94461833,0.0,-1.0,0.0,0.0
40.77518333,-73.94456333,0.0,-1.0,0.0,0.0
40.77523667,-73.94451667,0.0,-1.0,0.0,0.0
40.77528833,-73.94447333,0.0,-1.0,0.0,0.0
40.77533333,-73.94443,37.741665,2.3699396,1882.0,1800.5695
40.77537333,-73.94439667,0.0,-1.0,0.0,0.0
40.77543167,-73.94435333,0.0,-1.0,0.0,0.0
40.77552833,-73.94427333,0.0,-1.0,0.0,0.0
40.775625,-73.944205,212.0,0.0,2005.0,427.85654
40.77567,-73.94418667,212.0,0.0,2005.0,427.85654
40.77572333,-73.94415667,212.0,0.0,2005.0,427.85654
40.77578,-73.94411333,16.532295,0.0,1934.0,519.7518
40.77584333,-73.94406667,212.0,0.0,2005.0,10.092543
40.77590667,-73.94401833,212.0,0.0,2005.0,10.092543
40.77603833,-73.943915,212.0,0.0,2005.0,10.092543
40.776105,-73.94386833,0.0,-1.0,0.0,0.0
40.776175,-73.94382,0.0,-1.0,0.0,0.0
40.77624833,-73.94377167,0.0,-1.0,0.0,0.0
40.77632333,-73.94372167,0.0,-1.0,0.0,0.0
40.77639667,-73.94367,196.62,0.0,1960.0,203.19371
40.77647167,-73.94361667,196.62,0.0,1960.0,203.19371
40.77665833,-73.94347333,196.62,0.0,1960.0,56.017418
40.776715,-73.94342667,196.62,0.0,1960.0,56.017418
40.77680167,-73.94342167,196.62,0.0,1960.0,56.017418
40.77684333,-73.94344333,196.62,0.0,1960.0,56.017418
40.77688167,-73.94348167,196.62,0.0,1960.0,56.017418
40.77691333,-73.94354167,196.62,0.0,1960.0,56.017418
40.77693833,-73.94359833,152.4,0.0,1952.0,2337.2778
40.77696,-73.943665,174.51,22.11,1956.0,1263.8986
40.776985,-73.94373333,174.51,22.11,1956.0,1263.8986
40.77701167,-73.94379833,174.51,22.11,1956.0,1263.8986
40.77704167,-73.943855,174.51,22.11,1956.0,1263.8986
40.77707333,-73.94390833,126.705,69.915,1935.0,1233.6796
40.77710667,-73.94395333,126.705,69.915,1935.0,1233.6796
40.77712,-73.94400833,126.705,69.915,1935.0,1233.6796
40.77714167,-73.94405,126.705,69.915,1935.0,1233.6796
40.77715667,-73.94409333,126.705,69.915,1935.0,1233.6796
40.77716833,-73.94412833,126.705,69.915,1935.0,1233.6796
40.777175,-73.944155,57.586666,2.3743958,1910.0,5206.529
40.77723833,-73.94428667,62.696888,1.8868883,1931.0,2228.9583
40.77725333,-73.94432333,62.696888,1.8868883,1931.0,2228.9583
40.77727833,-73.944365,62.696888,1.8868883,1931.0,2228.9583
40.777325,-73.94447,52.165943,10.615623,1916.0,2466.3882
40.777355,-73.944525,52.165943,10.615623,1916.0,2466.3882
40.777405,-73.94464667,52.165943,10.615623,1916.0,2466.3882
40.77742667,-73.94471333,45.234135,9.982758,1901.0,4011.5422
40.77744667,-73.944775,45.234135,9.982758,1901.0,4011.5422
40.77747333,-73.94483667,64.20864,0.0,1942.0,3162.9238
40.7775,-73.944895,64.20864,0.0,1942.0,3162.9238
40.77752667,-73.94494333,64.20864,0.0,1942.0,3162.9238
40.77755333,-73.94499833,42.46161,11.75805,1909.2,1532.9225
40.77758333,-73.94504667,42.46161,11.75805,1909.2,1532.9225
40.77760833,-73.94509167,42.46161,11.75805,1909.2,1532.9225
40.77763833,-73.94512,42.46161,11.75805,1909.2,1532.9225
40.777655,-73.94515167,42.46161,11.75805,1909.2,1532.9225
40.77766833,-73.94518,42.46161,11.75805,1909.2,1532.9225
40.77785167,-73.94550833,92.23794,0.0,1951.0,13.091446
40.77785833,-73.94553833,92.23794,0.0,1951.0,13.091446
40.77786167,-73.94557667,92.23794,0.0,1951.0,13.091446
40.77786333,-73.94562833,92.23794,0.0,1951.0,13.091446
40.77786167,-73.94568667,92.23794,0.0,1951.0,13.091446
40.77789,-73.94574,92.23794,0.0,1951.0,13.091446
40.77792667,-73.94588167,0.0,-1.0,0.0,0.0
40.77796,-73.94595667,0.0,-1.0,0.0,0.0
40.77799667,-73.94603167,304.0,0.0,1971.0,1023.8987
40.77803333,-73.94612,304.0,0.0,1971.0,1023.8987
40.77806833,-73.94621167,304.0,0.0,1971.0,1023.8987
40.778105,-73.94630333,179.22963,121.68683,1941.25,1489.7572
40.778155,-73.94639,179.22963,121.68683,1941.25,1489.7572
40.7782,-73.94647667,179.22963,121.68683,1941.25,1489.7572
40.7783,-73.94665333,59.92143,1.5402769,1930.0,3060.8362
40.77835,-73.94674333,59.92143,1.5402769,1930.0,3060.8362
40.77838833,-73.94683833,69.211685,21.025127,1920.0,2129.8516
40.77842667,-73.94693167,69.211685,21.025127,1920.0,2129.8516
40.77846,-73.94703333,69.211685,21.025127,1920.0,2129.8516
40.77850833,-73.94711833,61.28447,20.983896,1906.8334,3527.1301
40.77854667,-73.94720167,176.0,0.0,1963.0,4885.5103
40.77861167,-73.94734833,176.0,0.0,1963.0,4885.5103
40.77863667,-73.94742333,159.38115,16.618856,1963.5,2157.628
40.778655,-73.947495,159.38115,16.618856,1963.5,2157.628
40.77866833,-73.94757,159.38115,16.618856,1963.5,2157.628
40.77868667,-73.94765,159.38115,16.618856,1963.5,2618.6167
40.778705,-73.94773,159.38115,16.618856,1963.5,2618.6167
40.77872,-73.94780333,159.38115,16.618856,1963.5,2618.6167
40.77873833,-73.94785833,159.38115,16.618856,1963.5,2618.6167
40.77877167,-73.94788833,159.38115,16.618856,1963.5,2618.6167
40.77884,-73.94786333,176.0,0.0,1963.0,696.3219
40.77893833,-73.94781667,176.0,0.0,1963.0,696.3219
40.77898167,-73.947805,176.0,0.0,1963.0,696.3219
40.77902833,-73.947785,176.0,0.0,1963.0,696.3219
40.77907333,-73.94776667,143.33,119.89729,1957.3334,940.6746
40.77911667,-73.94775667,143.33,119.89729,1957.3334,940.6746
40.779145,-73.94775,143.33,119.89729,1957.3334,940.6746
40.77920167,-73.94774667,143.33,119.89729,1957.3334,940.6746
40.77923333,-73.94772667,143.33,119.89729,1957.3334,940.6746
40.77926333,-73.94767667,143.33,119.89729,1957.3334,940.6746
40.77929833,-73.94758833,261.0,0.0,1999.0,2609.728
40.77934333,-73.94751167,55.07,0.0,1920.0,120.95042
40.77941167,-73.94746667,55.07,0.0,1920.0,120.95042
40.77947833,-73.94742,55.07,0.0,1920.0,120.95042
40.77961167,-73.94734833,55.243023,1.1480882,1915.0,415.78937
40.77967167,-73.94731,55.243023,1.1480882,1915.0,415.78937
40.77973,-73.94727,55.243023,1.1480882,1915.0,415.78937
40.779785,-73.94723,55.243023,1.1480882,1915.0,415.78937
40.77989167,-73.94715,220.0,0.0,2002.0,1048.4344
40.77994167,-73.94715667,220.0,0.0,2002.0,1048.4344
40.779995,-73.94713167,220.0,0.0,2002.0,1048.4344
40.78004,-73.947085,59.34472,0.0,1920.0,13.135347
40.78014333,-73.94700833,59.34472,0.0,1920.0,13.135347
40.78019833,-73.94697,386.0,0.0,2007.0,628.6274
40.78026167,-73.94694833,386.0,0.0,2007.0,628.6274
40.78031833,-73.94691,386.0,0.0,2007.0,628.6274
40.780375,-73.94687,386.0,0.0,2007.0,628.6274
40.78043167,-73.94682667,181.02,123.98,1957.0,121.02474
40.78048333,-73.94677667,181.02,123.98,1957.0,121.02474
40.78059667,-73.94661333,181.02,123.98,1957.0,121.02474
40.780765,-73.94645667,0.0,-1.0,0.0,0.0
40.78081833,-73.946415,0.0,-1.0,0.0,0.0
40.78087167,-73.946375,0.0,-1.0,0.0,0.0
40.78093167,-73.946335,0.0,-1.0,0.0,0.0
40.78098833,-73.946295,283.28,0.0,1980.0,784.99524
40.78104167,-73.94627,0.0,-1.0,0.0,0.0
40.78109833,-73.94623333,0.0,-1.0,0.0,0.0
40.78114667,-73.94621167,0.0,-1.0,0.0,0.0
40.78118333,-73.94618833,0.0,-1.0,0.0,0.0
40.78124833,-73.94614333,0.0,-1.0,0.0,0.0
40.78129833,-73.94608833,0.0,-1.0,0.0,0.0
40.78134667,-73.946035,0.0,-1.0,0.0,0.0
40.781405,-73.946,0.0,-1.0,0.0,0.0
40.78146667,-73.94595833,0.0,-1.0,0.0,0.0
40.78153,-73.945925,289.49,0.0,1974.0,1.3868829
40.781595,-73.94588167,289.49,0.0,1974.0,1.3868829
40.78179167,-73.94574833,0.0,-1.0,0.0,0.0
40.78193333,-73.94563833,0.0,-1.0,0.0,0.0
40.78200833,-73.94558167,0.0,-1.0,0.0,0.0
40.78208833,-73.94552833,271.39,0.0,1998.0,1094.1711
40.78226,-73.94541833,0.0,-1.0,0.0,0.0
40.78235,-73.94535833,27.48,5.1,1965.5,195.13713
40.78244167,-73.94529167,27.48,5.1,1965.5,195.13713
40.78253167,-73.94522,27.48,5.1,1965.5,195.13713
40.78262333,-73.94514667,0.0,-1.0,0.0,0.0
40.782715,-73.945075,0.0,-1.0,0.0,0.0
40.78280667,-73.94500667,0.0,-1.0,0.0,0.0
40.78307,-73.94481833,0.0,-1.0,0.0,0.0
40.78315333,-73.94475167,0.0,-1.0,0.0,0.0
40.78323833,-73.94468667,0.0,-1.0,0.0,0.0
40.78332833,-73.94462333,0.0,-1.0,0.0,0.0
40.78342,-73.94455333,0.0,-1.0,0.0,0.0
40.78351167,-73.94448167,0.0,-1.0,0.0,0.0
40.78360333,-73.94441333,0.0,-1.0,0.0,0.0
40.78369167,-73.94434833,0.0,-1.0,0.0,0.0
40.78377667,-73.94428333,0.0,-1.0,0.0,0.0
40.783865,-73.94421833,0.0,-1.0,0.0,0.0
40.78395333,-73.94414667,0.0,-1.0,0.0,0.0
40.784045,-73.94407333,0.0,-1.0,0.0,0.0
40.78413833,-73.94399833,0.0,-1.0,0.0,0.0
40.78423167,-73.943925,0.0,-1.0,0.0,0.0
40.784325,-73.94385,0.0,-1.0,0.0,0.0
40.784415,-73.94377,0.0,-1.0,0.0,0.0
40.78460667,-73.94361667,0.0,-1.0,0.0,0.0
40.78480333,-73.94347,174.83562,0.0,1962.0,302.82962
40.78489667,-73.94339833,174.83562,0.0,1962.0,302.82962
40.78498833,-73.94332833,174.83562,0.0,1962.0,4107.79
40.78508,-73.94326167,0.0,-1.0,0.0,0.0
40.78516667,-73.94319833,0.0,-1.0,0.0,0.0
40.785255,-73.943135,0.0,-1.0,0.0,0.0
40.78543,-73.94301667,0.0,-1.0,0.0,0.0
40.78551833,-73.94296,0.0,-1.0,0.0,0.0
40.78560333,-73.94290167,67.30516,0.0,1925.0,0.7024992
40.785685,-73.94283833,67.30516,0.0,1925.0,0.7024992
40.78584,-73.94271667,135.94,0.0,1973.0,597.48865
40.78599167,-73.94260333,135.94,0.0,1973.0,597.48865
40.786065,-73.94255333,135.94,0.0,1973.0,597.48865
40.78612667,-73.94250167,135.94,0.0,1973.0,2529.9907
40.78617833,-73.94246333,135.94,0.0,1973.0,2529.9907
40.78621667,-73.94243167,135.94,0.0,1973.0,2529.9907
40.78625,-73.94242167,135.94,0.0,1973.0,2529.9907
40.786285,-73.94242167,135.94,0.0,1973.0,2529.9907
40.78630667,-73.94240167,135.94,0.0,1973.0,2529.9907
40.786335,-73.94239333,135.94,0.0,1973.0,2529.9907
40.78640667,-73.94239167,0.0,-1.0,0.0,0.0
40.78643833,-73.94240833,0.0,-1.0,0.0,0.0
40.786515,-73.94257667,91.30053,0.0,2003.0,2196.927
40.78654,-73.94264667,91.30053,0.0,2003.0,2196.927
40.78656667,-73.94271333,91.30053,0.0,2003.0,2196.927
40.78659667,-73.94278167,91.30053,0.0,2003.0,2196.927
40.78662833,-73.94285167,81.350266,9.950263,1986.5,1534.798
40.786665,-73.942925,81.350266,9.950263,1986.5,1534.798
40.786695,-73.943005,81.350266,9.950263,1986.5,1534.798
40.78673833,-73.94307833,91.30053,0.0,2003.0,1994.8534
40.78677667,-73.94315333,91.30053,0.0,2003.0,1994.8534
40.78680833,-73.94323167,91.30053,0.0,2003.0,1994.8534
40.78683667,-73.943315,91.30053,0.0,2003.0,1994.8534
40.78686333,-73.943395,91.30053,0.0,2003.0,1108.7566
40.78689,-73.94347333,96.22568,14.77432,1989.5,2488.2458
40.78692167,-73.94354333,96.22568,14.77432,1989.5,2488.2458
40.78695333,-73.94361833,81.45136,0.0,1970.0,214.31471
40.786995,-73.94369667,81.45136,0.0,1970.0,214.31471
40.78703,-73.94378,81.45136,0.0,1970.0,214.31471
40.78706167,-73.94386667,81.45136,0.0,1970.0,214.31471
40.78709333,-73.94395667,0.0,-1.0,0.0,0.0
40.78713167,-73.94404333,0.0,-1.0,0.0,0.0
40.787165,-73.944125,57.61972,23.831638,1982.0,2243.713
40.7872,-73.94420333,33.788082,0.0,1994.0,2371.8894
40.78723167,-73.94428,33.788082,0.0,1994.0,2371.8894
40.78725833,-73.94434333,33.788082,0.0,1994.0,2371.8894
40.78728333,-73.94440333,33.788082,0.0,1994.0,2371.8894
40.78733167,-73.94451,70.22054,36.43246,1989.5,1252.2635
40.78735,-73.94455,70.22054,36.43246,1989.5,1252.2635
40.78736833,-73.94458833,70.22054,36.43246,1989.5,1252.2635
40.78738167,-73.94463167,70.22054,36.43246,1989.5,1252.2635
40.787385,-73.94468333,106.65301,0.0,1985.0,0.73740304
40.787375,-73.944735,106.65301,0.0,1985.0,0.73740304
40.78735667,-73.94477833,106.65301,0.0,1985.0,0.73740304
40.78731,-73.94483667,106.65301,0.0,1985.0,0.73740304
40.78729333,-73.944855,106.65301,0.0,1985.0,0.73740304
40.78726333,-73.94491167,106.65301,0.0,1985.0,0.73740304
40.78725167,-73.94494167,106.65301,0.0,1985.0,0.73740304
40.787035,-73.945085,0.0,-1.0,0.0,0.0
40.78701333,-73.94510167,0.0,-1.0,0.0,0.0
40.78692,-73.94522333,170.78267,0.0,1954.0,621.7224
40.78689167,-73.94527,170.78267,0.0,1954.0,621.7224
40.78686333,-73.94529333,0.0,-1.0,0.0,0.0
40.78679833,-73.94539,0.0,-1.0,0.0,0.0
40.78676,-73.94543667,0.0,-1.0,0.0,0.0
40.78671833,-73.94546667,0.0,-1.0,0.0,0.0
40.78667333,-73.94548667,141.40202,0.0,1954.0,643.92804
40.78662833,-73.945505,141.40202,0.0,1954.0,643.92804
40.78658667,-73.94551667,141.40202,0.0,1954.0,0.5419441
40.78651167,-73.94556167,141.40202,0.0,1954.0,0.5419441
40.78647167,-73.94558667,141.40202,0.0,1954.0,0.5419441
40.786425,-73.9456,141.40202,0.0,1954.0,0.5419441
40.78637833,-73.945605,141.40202,0.0,1954.0,0.5419441
40.78633167,-73.94562167,0.0,-1.0,0.0,0.0
40.78628833,-73.94565,0.0,-1.0,0.0,0.0
40.78624667,-73.94568167,0.0,-1.0,0.0,0.0
40.78620167,-73.945715,0.0,-1.0,0.0,0.0
40.78612167,-73.94576333,0.0,-1.0,0.0,0.0
40.78608667,-73.945785,0.0,-1.0,0.0,0.0
40.786055,-73.94580667,0.0,-1.0,0.0,0.0
40.78602167,-73.94583,0.0,-1.0,0.0,0.0
40.785985,-73.94584667,0.0,-1.0,0.0,0.0
40.78595,-73.94586833,0.0,-1.0,0.0,0.0
40.78591333,-73.945885,0.0,-1.0,0.0,0.0
40.78584167,-73.94593167,0.0,-1.0,0.0,0.0
40.78580667,-73.94595333,0.0,-1.0,0.0,0.0
40.78577,-73.94597333,203.18735,0.0,1967.0,12.5854645
40.78573,-73.945995,203.18735,0.0,1967.0,12.5854645
40.78568667,-73.94602167,143.24794,0.0,1954.0,199.46356
40.78564167,-73.94604833,143.24794,0.0,1954.0,199.46356
40.785595,-73.946075,143.24794,0.0,1954.0,199.46356
40.7855,-73.94614667,0.0,-1.0,0.0,0.0
40.78545333,-73.946185,0.0,-1.0,0.0,0.0
40.785405,-73.94622167,0.0,-1.0,0.0,0.0
40.78536,-73.94626167,0.0,-1.0,0.0,0.0
40.78532333,-73.94629833,0.0,-1.0,0.0,0.0
40.78529,-73.94633833,0.0,-1.0,0.0,0.0
40.785255,-73.94637,0.0,-1.0,0.0,0.0
40.78522167,-73.9464,0.0,-1.0,0.0,0.0
40.785185,-73.94643,0.0,-1.0,0.0,0.0
40.78500833,-73.94668,0.0,-1.0,0.0,0.0
40.784995,-73.94683167,70.0,0.0,2016.0,1.7263772
40.78503,-73.94689167,70.0,0.0,2016.0,1.7263772
40.78506333,-73.94696167,70.0,0.0,2016.0,1.7263772
40.78511,-73.94703667,70.0,0.0,2016.0,1.7263772
40.78519833,-73.947215,45.323505,0.33627492,1920.0,1723.8433
40.78524333,-73.94730667,45.323505,0.33627492,1920.0,1723.8433
40.785325,-73.94747333,426.0,0.0,2005.0,0.8597518
40.78536167,-73.94755333,426.0,0.0,2005.0,0.8597518
40.785435,-73.94771,426.0,0.0,2005.0,1603.8743
40.78546667,-73.947795,426.0,0.0,2005.0,1603.8743
40.78553,-73.94795667,0.0,-1.0,0.0,0.0
40.785555,-73.94803,0.0,-1.0,0.0,0.0
40.785595,-73.94815333,0.0,-1.0,0.0,0.0
40.78560333,-73.94820333,100.13542,0.0,1987.0,0.9155178
40.78560667,-73.94824167,100.13542,0.0,1987.0,0.9155178
40.78567333,-73.94836667,100.13542,0.0,1987.0,0.9155178
40.78568167,-73.94840667,100.13542,0.0,1987.0,0.9155178
40.78569167,-73.94844,100.13542,0.0,1987.0,0.9155178
40.78569833,-73.94847,100.13542,0.0,1987.0,1503.4061
40.78581167,-73.948335,126.23029,0.0,1954.0,3051.355
40.785835,-73.94838,126.23029,0.0,1954.0,3051.355
40.78586333,-73.948435,126.23029,0.0,1954.0,3051.355
40.78593833,-73.94849667,0.0,-1.0,0.0,0.0
40.78597667,-73.94849833,0.0,-1.0,0.0,0.0
40.78601833,-73.94848667,0.0,-1.0,0.0,0.0
40.78606333,-73.948465,0.0,-1.0,0.0,0.0
40.78610833,-73.94844,126.23029,0.0,1954.0,790.97534
40.78619333,-73.94840333,126.23029,0.0,1954.0,790.97534
