lat,long,connectivity_res1000,node_density_res1000,entropy_degree_res1000,closeness_100_res1000,closeness_500_res1000,closeness_1000_res1000,intersection_res1000
40.83553333,-73.89772,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83537333,-73.89767833,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83528833,-73.89765333,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83520167,-73.89762,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83512167,-73.89758,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83503833,-73.897535,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83495333,-73.897485,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83487,-73.89742667,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83479,-73.89736833,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83471167,-73.89731,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83463667,-73.89725333,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83456833,-73.89720333,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.834515,-73.89716333,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83446833,-73.89712667,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83442167,-73.89709,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.834365,-73.89704167,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83429833,-73.89699,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83423,-73.89693167,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83416333,-73.896875,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.834095,-73.89681833,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83396667,-73.89670833,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83390167,-73.896655,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83378667,-73.89655667,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.833705,-73.89649667,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83368333,-73.89648333,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83357,-73.896485,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83353833,-73.89651333,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83350667,-73.89656167,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.833475,-73.89662333,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83344333,-73.89669333,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83340833,-73.89677167,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83337333,-73.89685333,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83329167,-73.897025,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83324667,-73.897115,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83319667,-73.89720167,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83315167,-73.89728667,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83310667,-73.89737667,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83305833,-73.89746667,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83301667,-73.89755333,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.832985,-73.897625,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.832965,-73.897685,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.832955,-73.89773333,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.832935,-73.89781,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83292833,-73.89783167,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.8329,-73.89788333,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83287667,-73.89792833,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.832845,-73.89798167,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83280667,-73.89804333,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83271167,-73.89817333,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83266,-73.89824,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83261,-73.89831167,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83250667,-73.89845167,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83245333,-73.898525,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83239667,-73.89860333,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83227333,-73.89875667,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83221333,-73.89884167,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.832165,-73.89892,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83205833,-73.89906667,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83200333,-73.89913667,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83194167,-73.89921167,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.831875,-73.89930167,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83166667,-73.89959167,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83159,-73.89968333,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83152167,-73.89978167,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83146,-73.89987667,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83141,-73.89996667,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83137833,-73.90004167,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83135833,-73.90011167,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83134667,-73.900185,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83134,-73.90024667,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83133167,-73.90028833,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83134333,-73.90045333,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83134667,-73.900515,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83134833,-73.90058,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83135167,-73.90064833,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83137167,-73.90081667,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83139333,-73.90091,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83141667,-73.90100667,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83144167,-73.90109833,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.831495,-73.90128,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83152333,-73.901375,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83155667,-73.90147,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83159,-73.90156333,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83162333,-73.90165667,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.831655,-73.901745,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83169,-73.901825,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83172167,-73.90189833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83178333,-73.90205,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83181167,-73.90213667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83184,-73.90222833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83198,-73.90260333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83200833,-73.90268333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83204,-73.90275667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83207167,-73.90283333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83210167,-73.90291833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83213,-73.90300667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83215667,-73.90309167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83218167,-73.90316667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83220167,-73.903225,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.832235,-73.90331333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.832255,-73.90334833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83228667,-73.903365,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83235333,-73.90335833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83243333,-73.90330667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83248,-73.90327167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.832535,-73.90323333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83264833,-73.903155,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83271,-73.90311,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.832835,-73.90302333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83289833,-73.90298333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83295667,-73.90294667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83300167,-73.90291333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83303833,-73.90288833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.833075,-73.90286333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83311,-73.90284,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83314667,-73.902815,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83318833,-73.902785,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.833235,-73.902755,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83328333,-73.90272667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83342667,-73.90262833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83347833,-73.90258667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83353167,-73.90253667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83364667,-73.90244167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83381,-73.90233333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83384167,-73.90231,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83386833,-73.90229333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.833895,-73.902275,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83392833,-73.90225333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83396667,-73.90222667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83401,-73.902195,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83405333,-73.90216,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83410167,-73.90211667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83415167,-73.90207833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83420167,-73.90204833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.834295,-73.90199167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83433,-73.90197167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83436,-73.90195833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83438667,-73.90194667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83443833,-73.90192167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83446333,-73.90191167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83455333,-73.90188167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83459333,-73.90186333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83464167,-73.90184667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.834695,-73.90183,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83475,-73.901805,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83480667,-73.90176833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.834925,-73.90168333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83498667,-73.90163833,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83504833,-73.90159667,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83511167,-73.90155833,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83517333,-73.901525,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83529833,-73.90142667,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83532167,-73.901415,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83544667,-73.901335,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83548833,-73.90134167,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.835525,-73.90137,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83560833,-73.90159833,5.0422535,71.0,0.64874464,3.1860018e-06,1.0814049e-05,2.0413427e-05,70.0
40.83563,-73.90167667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83565333,-73.901755,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83568,-73.90183667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83570667,-73.901925,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83573167,-73.90201667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.835755,-73.90211,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83578,-73.90220667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.835805,-73.902305,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.835855,-73.90249333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83587833,-73.902585,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83590333,-73.90266833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.835945,-73.90279833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83595333,-73.90284833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83595,-73.90289833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83593167,-73.90294667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.8359,-73.90298833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83585667,-73.90302667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83580167,-73.90306333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83574,-73.903105,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83566833,-73.90314667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83559,-73.90318667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83551167,-73.90323167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83543333,-73.90328,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83536167,-73.90333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.8353,-73.90337833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83525167,-73.90342,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83521167,-73.90345,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83518333,-73.90347333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83513,-73.90353167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83508833,-73.90356,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83502667,-73.903595,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83495167,-73.90364333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83486667,-73.90369667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83477833,-73.90375333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83469,-73.90381167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.8346,-73.90386833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83451333,-73.90392333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83442333,-73.903985,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83433,-73.904055,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.834235,-73.904125,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83404333,-73.904255,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83394833,-73.90431833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83385333,-73.90438167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83376,-73.90444167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.833665,-73.90450167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83356667,-73.90456333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83337167,-73.90469167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83327833,-73.90475167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83319167,-73.90481333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83310667,-73.904875,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83303,-73.90494167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.832955,-73.90499833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83288333,-73.90505,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83285333,-73.90603,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.832795,-73.90605833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83273667,-73.90609333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83267333,-73.90612833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83261333,-73.90618,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83255167,-73.90622167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83245667,-73.90629167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83242167,-73.90632333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83238833,-73.90634833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83235,-73.90637333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.832235,-73.90643833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83216667,-73.90647667,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83209167,-73.90652,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.832015,-73.906565,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83194,-73.90660833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83179833,-73.90668,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83174,-73.90670333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83169167,-73.90672333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83165167,-73.90674333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83145833,-73.906865,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83139667,-73.90689833,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83132833,-73.90694,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83125333,-73.90698333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83117667,-73.90703,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.8311,-73.90707167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83102333,-73.90711333,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83094833,-73.90716,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83087333,-73.907205,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.8308,-73.90725167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83073167,-73.90729167,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83066833,-73.90733,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
40.83056833,-73.90738,4.8,45.0,0.69290024,1.3396062e-06,6.281985e-06,1.6766133e-05,44.0
