lat,long,o3_july24_contrast_15x15,o3_july24_dissimilarity_15x15,o3_july24_homogeneity_15x15,o3_july24_energy_15x15,o3_july24_correlation_15x15,o3_july24_ASM_15x15
40.780035,-73.959585,0.0,0.0,1.0,1.0,1.0,1.0
40.78006333,-73.95955667,0.0,0.0,1.0,1.0,1.0,1.0
40.78012,-73.95954167,0.0,0.0,1.0,1.0,1.0,1.0
40.78023333,-73.95946667,0.0,0.0,1.0,1.0,1.0,1.0
40.780265,-73.95941667,0.0,0.0,1.0,1.0,1.0,1.0
40.78029833,-73.95936833,0.0,0.0,1.0,1.0,1.0,1.0
40.78033833,-73.95931833,0.0,0.0,1.0,1.0,1.0,1.0
40.780385,-73.95928667,0.0,0.0,1.0,1.0,1.0,1.0
40.78043333,-73.95924833,0.0,0.0,1.0,1.0,1.0,1.0
40.78048167,-73.95922,0.0,0.0,1.0,1.0,1.0,1.0
40.78052333,-73.95918667,0.0,0.0,1.0,1.0,1.0,1.0
40.78056,-73.959165,0.0,0.0,1.0,1.0,1.0,1.0
40.78058333,-73.95914,0.0,0.0,1.0,1.0,1.0,1.0
40.78060333,-73.959135,0.0,0.0,1.0,1.0,1.0,1.0
40.780655,-73.95909667,0.0,0.0,1.0,1.0,1.0,1.0
40.78068167,-73.95907333,0.0,0.0,1.0,1.0,1.0,1.0
40.78075333,-73.95902,0.0,0.0,1.0,1.0,1.0,1.0
40.78079667,-73.95897833,0.0,0.0,1.0,1.0,1.0,1.0
40.780895,-73.95886167,0.0,0.0,1.0,1.0,1.0,1.0
40.78094167,-73.95880667,0.0,0.0,1.0,1.0,1.0,1.0
40.781015,-73.958745,0.0,0.0,1.0,1.0,1.0,1.0
40.7811,-73.95867667,0.0,0.0,1.0,1.0,1.0,1.0
40.78126333,-73.95854,0.0,0.0,1.0,1.0,1.0,1.0
40.78135333,-73.95848333,0.0,0.0,1.0,1.0,1.0,1.0
40.78144,-73.958465,0.0,0.0,1.0,1.0,1.0,1.0
40.78152,-73.95842333,0.0,0.0,1.0,1.0,1.0,1.0
40.78159333,-73.958365,0.0,0.0,1.0,1.0,1.0,1.0
40.781665,-73.95831833,0.0,0.0,1.0,1.0,1.0,1.0
40.78173333,-73.958265,0.0,0.0,1.0,1.0,1.0,1.0
40.78180333,-73.958225,0.0,0.0,1.0,1.0,1.0,1.0
40.78195167,-73.958125,0.0,0.0,1.0,1.0,1.0,1.0
40.78202167,-73.95807167,0.0,0.0,1.0,1.0,1.0,1.0
40.782085,-73.958035,0.0,0.0,1.0,1.0,1.0,1.0
40.78221,-73.957945,0.0,0.0,1.0,1.0,1.0,1.0
40.78239167,-73.95779833,0.0,0.0,1.0,1.0,1.0,1.0
40.782445,-73.95776,0.0,0.0,1.0,1.0,1.0,1.0
40.78249667,-73.95774667,0.0,0.0,1.0,1.0,1.0,1.0
40.78255667,-73.957715,0.0,0.0,1.0,1.0,1.0,1.0
40.78261167,-73.95769833,0.0,0.0,1.0,1.0,1.0,1.0
40.782845,-73.9575,0.0,0.0,1.0,1.0,1.0,1.0
40.78292,-73.95745167,0.0,0.0,1.0,1.0,1.0,1.0
40.782995,-73.95740167,0.0,0.0,1.0,1.0,1.0,1.0
40.78309167,-73.95731,0.0,0.0,1.0,1.0,1.0,1.0
40.78316167,-73.95724167,0.0,0.0,1.0,1.0,1.0,1.0
40.78321,-73.95716667,0.0,0.0,1.0,1.0,1.0,1.0
40.78326167,-73.9571,0.0,0.0,1.0,1.0,1.0,1.0
40.78329,-73.95704667,0.0,0.0,1.0,1.0,1.0,1.0
40.783315,-73.95700667,0.0,0.0,1.0,1.0,1.0,1.0
40.783345,-73.956795,0.0,0.0,1.0,1.0,1.0,1.0
40.78332667,-73.956745,0.0,0.0,1.0,1.0,1.0,1.0
40.78331333,-73.956685,0.0,0.0,1.0,1.0,1.0,1.0
40.783285,-73.95655667,0.0,0.0,1.0,1.0,1.0,1.0
40.78326667,-73.95649667,0.0,0.0,1.0,1.0,1.0,1.0
40.78322833,-73.956375,0.0,0.0,1.0,1.0,1.0,1.0
40.78320167,-73.95631333,0.0,0.0,1.0,1.0,1.0,1.0
40.78317167,-73.95626167,0.0,0.0,1.0,1.0,1.0,1.0
40.78312667,-73.95606,0.0,0.0,1.0,1.0,1.0,1.0
40.78311833,-73.955985,0.0,0.0,1.0,1.0,1.0,1.0
40.78311,-73.95591,0.0,0.0,1.0,1.0,1.0,1.0
40.78308667,-73.95577,0.0,0.0,1.0,1.0,1.0,1.0
40.78306667,-73.95571333,0.0,0.0,1.0,1.0,1.0,1.0
40.78305,-73.95566333,0.0,0.0,1.0,1.0,1.0,1.0
40.78301333,-73.95563667,0.0,0.0,1.0,1.0,1.0,1.0
40.78289167,-73.95550833,0.0,0.0,1.0,1.0,1.0,1.0
40.78286667,-73.95547833,0.0,0.0,1.0,1.0,1.0,1.0
40.782845,-73.95545167,0.0,0.0,1.0,1.0,1.0,1.0
40.78282833,-73.955425,0.0,0.0,1.0,1.0,1.0,1.0
40.78281167,-73.95540667,0.0,0.0,1.0,1.0,1.0,1.0
40.78278,-73.95535167,0.0,0.0,1.0,1.0,1.0,1.0
40.782775,-73.95533333,0.0,0.0,1.0,1.0,1.0,1.0
40.78277,-73.95531333,0.0,0.0,1.0,1.0,1.0,1.0
40.78276333,-73.95528667,0.0,0.0,1.0,1.0,1.0,1.0
40.782755,-73.95525,0.0,0.0,1.0,1.0,1.0,1.0
40.782755,-73.95520667,0.0,0.0,1.0,1.0,1.0,1.0
40.78275167,-73.95515667,0.0,0.0,1.0,1.0,1.0,1.0
40.78274167,-73.95511167,0.0,0.0,1.0,1.0,1.0,1.0
40.78273333,-73.95507,0.0,0.0,1.0,1.0,1.0,1.0
40.78272833,-73.95502667,0.0,0.0,1.0,1.0,1.0,1.0
40.78272333,-73.95498667,0.0,0.0,1.0,1.0,1.0,1.0
40.78271833,-73.954945,0.0,0.0,1.0,1.0,1.0,1.0
40.78271833,-73.954905,0.0,0.0,1.0,1.0,1.0,1.0
40.78271667,-73.95487167,0.0,0.0,1.0,1.0,1.0,1.0
40.78269833,-73.95484333,0.0,0.0,1.0,1.0,1.0,1.0
40.78269,-73.95480333,0.0,0.0,1.0,1.0,1.0,1.0
40.78266333,-73.95477167,0.0,0.0,1.0,1.0,1.0,1.0
40.78263167,-73.95472833,0.0,0.0,1.0,1.0,1.0,1.0
40.78261,-73.954665,0.0,0.0,1.0,1.0,1.0,1.0
40.78256167,-73.95453167,0.0,0.0,1.0,1.0,1.0,1.0
40.782535,-73.95446333,0.0,0.0,1.0,1.0,1.0,1.0
40.78249167,-73.95432667,0.0,0.0,1.0,1.0,1.0,1.0
40.78247,-73.95425833,0.0,0.0,1.0,1.0,1.0,1.0
40.78244667,-73.95419333,0.0,0.0,1.0,1.0,1.0,1.0
40.78241833,-73.95412667,0.0,0.0,1.0,1.0,1.0,1.0
40.78239,-73.95406,0.0,0.0,1.0,1.0,1.0,1.0
40.78235833,-73.954,0.0,0.0,1.0,1.0,1.0,1.0
40.78233167,-73.95396,0.0,0.0,1.0,1.0,1.0,1.0
40.78207333,-73.95385833,0.0,0.0,1.0,1.0,1.0,1.0
40.782035,-73.95387667,0.0,0.0,1.0,1.0,1.0,1.0
40.78191667,-73.95395833,0.0,0.0,1.0,1.0,1.0,1.0
40.78188167,-73.95398,0.0,0.0,1.0,1.0,1.0,1.0
40.781845,-73.954005,0.0,0.0,1.0,1.0,1.0,1.0
40.781815,-73.95403167,0.0,0.0,1.0,1.0,1.0,1.0
40.781785,-73.95405833,0.0,0.0,1.0,1.0,1.0,1.0
40.781755,-73.95408333,0.0,0.0,1.0,1.0,1.0,1.0
40.78173167,-73.954105,0.0,0.0,1.0,1.0,1.0,1.0
40.78171833,-73.95412333,0.0,0.0,1.0,1.0,1.0,1.0
40.78157,-73.95426833,0.0,0.0,1.0,1.0,1.0,1.0
40.78154833,-73.954295,0.0,0.0,1.0,1.0,1.0,1.0
40.78151833,-73.95431667,0.0,0.0,1.0,1.0,1.0,1.0
40.78146,-73.95435167,0.0,0.0,1.0,1.0,1.0,1.0
40.78143333,-73.95436833,0.0,0.0,1.0,1.0,1.0,1.0
40.78141333,-73.95438333,0.0,0.0,1.0,1.0,1.0,1.0
40.78135833,-73.95438833,0.0,0.0,1.0,1.0,1.0,1.0
40.781325,-73.95439333,0.0,0.0,1.0,1.0,1.0,1.0
40.78129167,-73.95440833,0.0,0.0,1.0,1.0,1.0,1.0
40.781265,-73.95441,0.0,0.0,1.0,1.0,1.0,1.0
40.78123833,-73.95441167,0.0,0.0,1.0,1.0,1.0,1.0
40.781195,-73.954425,0.0,0.0,1.0,1.0,1.0,1.0
40.78113,-73.95446,0.0,0.0,1.0,1.0,1.0,1.0
40.78102,-73.95453,0.0,0.0,1.0,1.0,1.0,1.0
40.78096,-73.954575,0.0,0.0,1.0,1.0,1.0,1.0
40.780895,-73.95464833,0.0,0.0,1.0,1.0,1.0,1.0
40.78082833,-73.95471667,0.0,0.0,1.0,1.0,1.0,1.0
40.780705,-73.95483333,0.0,0.0,1.0,1.0,1.0,1.0
40.780625,-73.9549,0.0,0.0,1.0,1.0,1.0,1.0
40.78053333,-73.95496833,0.0,0.0,1.0,1.0,1.0,1.0
40.78044667,-73.95501,0.0,0.0,1.0,1.0,1.0,1.0
40.78035833,-73.955065,0.0,0.0,1.0,1.0,1.0,1.0
40.78018,-73.95519,0.0,0.0,1.0,1.0,1.0,1.0
40.78009333,-73.95527,0.0,0.0,1.0,1.0,1.0,1.0
40.78001167,-73.95533167,0.0,0.0,1.0,1.0,1.0,1.0
40.77993333,-73.95539167,0.0,0.0,1.0,1.0,1.0,1.0
40.77985167,-73.95541667,0.0,0.0,1.0,1.0,1.0,1.0
40.779775,-73.95545333,0.0,0.0,1.0,1.0,1.0,1.0
40.77970833,-73.9555,0.0,0.0,1.0,1.0,1.0,1.0
40.77965,-73.95555667,0.0,0.0,1.0,1.0,1.0,1.0
40.77959833,-73.95561333,0.0,0.0,1.0,1.0,1.0,1.0
40.77955167,-73.95566167,0.0,0.0,1.0,1.0,1.0,1.0
40.77948667,-73.95572167,0.0,0.0,1.0,1.0,1.0,1.0
40.77941,-73.95577667,0.0,0.0,1.0,1.0,1.0,1.0
40.779335,-73.95582167,0.0,0.0,1.0,1.0,1.0,1.0
40.77925667,-73.955865,0.0,0.0,1.0,1.0,1.0,1.0
40.77918333,-73.95590833,0.0,0.0,1.0,1.0,1.0,1.0
40.77911833,-73.95596167,0.0,0.0,1.0,1.0,1.0,1.0
40.77894167,-73.95612167,0.0,0.0,1.0,1.0,1.0,1.0
40.77883833,-73.95622833,0.0,0.0,1.0,1.0,1.0,1.0
40.778785,-73.95628667,0.0,0.0,1.0,1.0,1.0,1.0
40.77872333,-73.95633833,0.0,0.0,1.0,1.0,1.0,1.0
40.77865833,-73.95638667,0.0,0.0,1.0,1.0,1.0,1.0
40.77860333,-73.956435,0.0,0.0,1.0,1.0,1.0,1.0
40.77855,-73.956485,0.0,0.0,1.0,1.0,1.0,1.0
40.77848167,-73.956545,0.0,0.0,1.0,1.0,1.0,1.0
40.77841333,-73.95661333,0.0,0.0,1.0,1.0,1.0,1.0
40.77834167,-73.95668167,0.0,0.0,1.0,1.0,1.0,1.0
40.77824833,-73.956735,0.0,0.0,1.0,1.0,1.0,1.0
40.77815167,-73.95678333,0.0,0.0,1.0,1.0,1.0,1.0
40.778045,-73.956845,0.0,0.0,1.0,1.0,1.0,1.0
40.77796167,-73.95690167,0.0,0.0,1.0,1.0,1.0,1.0
40.77786,-73.95697167,0.0,0.0,1.0,1.0,1.0,1.0
40.777665,-73.95709667,0.0,0.0,1.0,1.0,1.0,1.0
40.77757,-73.957145,0.0,0.0,1.0,1.0,1.0,1.0
40.77749667,-73.95719,0.0,0.0,1.0,1.0,1.0,1.0
40.777415,-73.95724,0.0,0.0,1.0,1.0,1.0,1.0
40.77734833,-73.95728667,0.0,0.0,1.0,1.0,1.0,1.0
40.777185,-73.95741167,0.0,0.0,1.0,1.0,1.0,1.0
40.77715,-73.95743167,0.0,0.0,1.0,1.0,1.0,1.0
40.77708833,-73.95738,0.0,0.0,1.0,1.0,1.0,1.0
40.777045,-73.95734,0.0,0.0,1.0,1.0,1.0,1.0
40.777005,-73.957295,0.0,0.0,1.0,1.0,1.0,1.0
40.77693833,-73.95718667,0.0,0.0,1.0,1.0,1.0,1.0
40.77691,-73.95713333,0.0,0.0,1.0,1.0,1.0,1.0
40.77687833,-73.957075,0.0,0.0,1.0,1.0,1.0,1.0
40.77684833,-73.95701667,0.0,0.0,1.0,1.0,1.0,1.0
40.77679667,-73.95690833,0.0,0.0,1.0,1.0,1.0,1.0
40.776775,-73.95685167,0.0,0.0,1.0,1.0,1.0,1.0
40.77674667,-73.95679333,0.0,0.0,1.0,1.0,1.0,1.0
40.77672,-73.95673,0.0,0.0,1.0,1.0,1.0,1.0
40.77669167,-73.95666667,0.0,0.0,1.0,1.0,1.0,1.0
40.776665,-73.95660833,0.0,0.0,1.0,1.0,1.0,1.0
40.776645,-73.95655333,0.0,0.0,1.0,1.0,1.0,1.0
40.77662667,-73.95651167,0.0,0.0,1.0,1.0,1.0,1.0
40.776615,-73.95646833,0.0,0.0,1.0,1.0,1.0,1.0
40.77660167,-73.95643667,0.0,0.0,1.0,1.0,1.0,1.0
40.77659,-73.95641167,0.0,0.0,1.0,1.0,1.0,1.0
40.776575,-73.95623667,0.0,0.0,1.0,1.0,1.0,1.0
40.77652167,-73.95607167,0.0,0.0,1.0,1.0,1.0,1.0
40.77644833,-73.95596833,0.0,0.0,1.0,1.0,1.0,1.0
40.776415,-73.95589833,0.0,0.0,1.0,1.0,1.0,1.0
40.77638333,-73.955815,0.0,0.0,1.0,1.0,1.0,1.0
40.77635333,-73.95572833,0.0,0.0,1.0,1.0,1.0,1.0
40.77633333,-73.95564833,0.0,0.0,1.0,1.0,1.0,1.0
40.77628333,-73.95557167,0.0,0.0,1.0,1.0,1.0,1.0
40.77624,-73.95548,0.0,0.0,1.0,1.0,1.0,1.0
40.776175,-73.9554,0.0,0.0,1.0,1.0,1.0,1.0
40.77612333,-73.95531,0.0,0.0,1.0,1.0,1.0,1.0
40.77605167,-73.95521833,0.0,0.0,1.0,1.0,1.0,1.0
40.77594167,-73.95501667,0.0,0.0,1.0,1.0,1.0,1.0
40.775885,-73.95492167,0.0,0.0,1.0,1.0,1.0,1.0
40.77584333,-73.95482167,0.0,0.0,1.0,1.0,1.0,1.0
40.7758,-73.954725,0.0,0.0,1.0,1.0,1.0,1.0
40.77575,-73.95462333,0.0,0.0,1.0,1.0,1.0,1.0
40.77569333,-73.95453167,0.0,0.0,1.0,1.0,1.0,1.0
40.77564833,-73.95432,0.0,0.0,1.0,1.0,1.0,1.0
40.77560667,-73.95423,0.0,0.0,1.0,1.0,1.0,1.0
40.77556667,-73.95414833,0.0,0.0,1.0,1.0,1.0,1.0
40.77553333,-73.95408333,0.0,0.0,1.0,1.0,1.0,1.0
40.77549,-73.95400833,0.0,0.0,1.0,1.0,1.0,1.0
40.77527667,-73.95384833,0.0,0.0,1.0,1.0,1.0,1.0
40.77526667,-73.9538,0.0,0.0,1.0,1.0,1.0,1.0
40.77525167,-73.95374667,0.0,0.0,1.0,1.0,1.0,1.0
40.775215,-73.953685,0.0,0.0,1.0,1.0,1.0,1.0
40.77517667,-73.95362333,0.0,0.0,1.0,1.0,1.0,1.0
40.77510833,-73.95348,0.0,0.0,1.0,1.0,1.0,1.0
40.77507,-73.95340667,0.0,0.0,1.0,1.0,1.0,1.0
40.775005,-73.953265,0.0,0.0,1.0,1.0,1.0,1.0
40.77498333,-73.95318167,0.0,0.0,1.0,1.0,1.0,1.0
40.77496667,-73.95310333,0.0,0.0,1.0,1.0,1.0,1.0
40.77494167,-73.95291667,0.0,0.0,1.0,1.0,1.0,1.0
40.77492333,-73.95285667,0.0,0.0,1.0,1.0,1.0,1.0
40.77487833,-73.95273167,0.0,0.0,1.0,1.0,1.0,1.0
40.77486167,-73.95267,0.0,0.0,1.0,1.0,1.0,1.0
40.77485667,-73.95260333,0.0,0.0,1.0,1.0,1.0,1.0
40.77484,-73.95255667,0.0,0.0,1.0,1.0,1.0,1.0
40.77482167,-73.95251833,0.0,0.0,1.0,1.0,1.0,1.0
40.774805,-73.95248833,0.0,0.0,1.0,1.0,1.0,1.0
40.77479333,-73.95245833,0.0,0.0,1.0,1.0,1.0,1.0
40.77477333,-73.95244,0.0,0.0,1.0,1.0,1.0,1.0
40.77475833,-73.95241833,0.0,0.0,1.0,1.0,1.0,1.0
40.77474667,-73.95239,0.0,0.0,1.0,1.0,1.0,1.0
40.77473167,-73.95236167,0.0,0.0,1.0,1.0,1.0,1.0
40.77472,-73.95233333,0.0,0.0,1.0,1.0,1.0,1.0
40.77470333,-73.95227333,0.0,0.0,1.0,1.0,1.0,1.0
40.774695,-73.95224167,0.0,0.0,1.0,1.0,1.0,1.0
40.77468833,-73.95221,0.0,0.0,1.0,1.0,1.0,1.0
40.77466333,-73.95214,0.0,0.0,1.0,1.0,1.0,1.0
40.774655,-73.95205333,0.0,0.0,1.0,1.0,1.0,1.0
40.77463833,-73.951955,0.0,0.0,1.0,1.0,1.0,1.0
40.77461333,-73.95190167,0.0,0.0,1.0,1.0,1.0,1.0
40.774535,-73.95174167,0.0,0.0,1.0,1.0,1.0,1.0
40.77451333,-73.95169667,0.0,0.0,1.0,1.0,1.0,1.0
40.77449667,-73.95166,0.0,0.0,1.0,1.0,1.0,1.0
40.77423167,-73.95144,0.0,0.0,1.0,1.0,1.0,1.0
40.77422667,-73.95138667,0.0,0.0,1.0,1.0,1.0,1.0
40.77421833,-73.95133167,0.0,0.0,1.0,1.0,1.0,1.0
40.77420833,-73.95127333,0.0,0.0,1.0,1.0,1.0,1.0
40.77417667,-73.95116167,0.0,0.0,1.0,1.0,1.0,1.0
40.77412833,-73.951055,0.0,0.0,1.0,1.0,1.0,1.0
40.77409833,-73.95100333,0.0,0.0,1.0,1.0,1.0,1.0
40.77407167,-73.95095,0.0,0.0,1.0,1.0,1.0,1.0
40.77405,-73.95089,0.0,0.0,1.0,1.0,1.0,1.0
40.77402667,-73.95082167,0.0,0.0,1.0,1.0,1.0,1.0
40.77400167,-73.950755,0.0,0.0,1.0,1.0,1.0,1.0
40.77397167,-73.95069167,0.0,0.0,1.0,1.0,1.0,1.0
40.77394333,-73.95062667,0.0,0.0,1.0,1.0,1.0,1.0
40.77391667,-73.95055833,0.0,0.0,1.0,1.0,1.0,1.0
40.77388333,-73.95048333,0.0,0.0,1.0,1.0,1.0,1.0
40.77384667,-73.95040667,0.0,0.0,1.0,1.0,1.0,1.0
40.77381833,-73.950315,0.0,0.0,1.0,1.0,1.0,1.0
40.773785,-73.95022833,0.0,0.0,1.0,1.0,1.0,1.0
40.77372167,-73.95006333,0.0,0.0,1.0,1.0,1.0,1.0
40.77368667,-73.94998,0.0,0.0,1.0,1.0,1.0,1.0
40.77365667,-73.94990167,0.0,0.0,1.0,1.0,1.0,1.0
40.77361667,-73.94976333,0.0,0.0,1.0,1.0,1.0,1.0
40.77359833,-73.9497,0.0,0.0,1.0,1.0,1.0,1.0
40.77358167,-73.94963667,0.0,0.0,1.0,1.0,1.0,1.0
40.77356,-73.949585,0.0,0.0,1.0,1.0,1.0,1.0
40.77350333,-73.94947167,0.0,0.0,1.0,1.0,1.0,1.0
40.77348,-73.94942333,0.0,0.0,1.0,1.0,1.0,1.0
40.77344833,-73.94934167,0.0,0.0,1.0,1.0,1.0,1.0
40.77333167,-73.94915667,0.0,0.0,1.0,1.0,1.0,1.0
40.77331833,-73.94908333,0.0,0.0,1.0,1.0,1.0,1.0
40.77330667,-73.94900833,0.0,0.0,1.0,1.0,1.0,1.0
40.773265,-73.94884667,0.0,0.0,1.0,1.0,1.0,1.0
40.77323667,-73.94876167,0.0,0.0,1.0,1.0,1.0,1.0
40.773195,-73.94865833,0.0,0.0,1.0,1.0,1.0,1.0
40.77315167,-73.948565,0.0,0.0,1.0,1.0,1.0,1.0
40.77310833,-73.94846833,0.0,0.0,1.0,1.0,1.0,1.0
40.77307667,-73.94837333,0.0,0.0,1.0,1.0,1.0,1.0
40.77302833,-73.94827167,0.0,0.0,1.0,1.0,1.0,1.0
40.772985,-73.94817,0.0,0.0,1.0,1.0,1.0,1.0
40.77294333,-73.94807333,0.0,0.0,1.0,1.0,1.0,1.0
40.772905,-73.947965,0.0,0.0,1.0,1.0,1.0,1.0
40.772865,-73.94785833,0.0,0.0,1.0,1.0,1.0,1.0
40.772835,-73.94774833,0.0,0.0,1.0,1.0,1.0,1.0
40.7728,-73.94764333,0.0,0.0,1.0,1.0,1.0,1.0
40.77276167,-73.947535,0.0,0.0,1.0,1.0,1.0,1.0
40.77270667,-73.94735,0.0,0.0,1.0,1.0,1.0,1.0
40.772675,-73.94725833,0.0,0.0,1.0,1.0,1.0,1.0
40.77262333,-73.94717167,0.0,0.0,1.0,1.0,1.0,1.0
40.772575,-73.94709167,0.0,0.0,1.0,1.0,1.0,1.0
40.77252833,-73.947025,0.0,0.0,1.0,1.0,1.0,1.0
40.77245833,-73.94696333,0.0,0.0,1.0,1.0,1.0,1.0
40.772385,-73.94685833,0.0,0.0,1.0,1.0,1.0,1.0
40.77236667,-73.94682333,0.0,0.0,1.0,1.0,1.0,1.0
40.77236833,-73.94670333,0.0,0.0,1.0,1.0,1.0,1.0
40.772385,-73.94667667,0.0,0.0,1.0,1.0,1.0,1.0
40.77240667,-73.946655,0.0,0.0,1.0,1.0,1.0,1.0
40.77243833,-73.94663333,0.0,0.0,1.0,1.0,1.0,1.0
40.77247667,-73.94661333,0.0,0.0,1.0,1.0,1.0,1.0
40.77251833,-73.94659,0.0,0.0,1.0,1.0,1.0,1.0
40.77256167,-73.94657,0.0,0.0,1.0,1.0,1.0,1.0
40.77260167,-73.94655,0.0,0.0,1.0,1.0,1.0,1.0
40.77263833,-73.946535,0.0,0.0,1.0,1.0,1.0,1.0
40.77267833,-73.94653833,0.0,0.0,1.0,1.0,1.0,1.0
40.77271667,-73.94653667,0.0,0.0,1.0,1.0,1.0,1.0
40.77275167,-73.94652667,0.0,0.0,1.0,1.0,1.0,1.0
40.77279333,-73.94651833,0.0,0.0,1.0,1.0,1.0,1.0
40.77282667,-73.94650333,0.0,0.0,1.0,1.0,1.0,1.0
40.77287667,-73.946465,0.0,0.0,1.0,1.0,1.0,1.0
40.7729,-73.94639333,0.0,0.0,1.0,1.0,1.0,1.0
40.77306333,-73.94628167,0.0,0.0,1.0,1.0,1.0,1.0
40.77311,-73.94624667,0.0,0.0,1.0,1.0,1.0,1.0
40.77327167,-73.94612167,0.0,0.0,1.0,1.0,1.0,1.0
40.773335,-73.94607833,0.0,0.0,1.0,1.0,1.0,1.0
40.77338333,-73.94604667,0.0,0.0,1.0,1.0,1.0,1.0
40.77344,-73.94601667,0.0,0.0,1.0,1.0,1.0,1.0
40.773495,-73.945985,0.0,0.0,1.0,1.0,1.0,1.0
40.773565,-73.94594,0.0,0.0,1.0,1.0,1.0,1.0
40.77362333,-73.94588833,0.0,0.0,1.0,1.0,1.0,1.0
40.77368333,-73.94583167,0.0,0.0,1.0,1.0,1.0,1.0
40.77374,-73.94577167,0.0,0.0,1.0,1.0,1.0,1.0
40.77379667,-73.94571833,0.0,0.0,1.0,1.0,1.0,1.0
40.77386,-73.94566833,0.0,0.0,1.0,1.0,1.0,1.0
40.77392333,-73.94562167,0.0,0.0,1.0,1.0,1.0,1.0
40.77398167,-73.94557667,0.0,0.0,1.0,1.0,1.0,1.0
40.77404167,-73.94553167,0.0,0.0,1.0,1.0,1.0,1.0
40.77410667,-73.94547667,0.0,0.0,1.0,1.0,1.0,1.0
40.77417,-73.94542667,0.0,0.0,1.0,1.0,1.0,1.0
40.774235,-73.94537,0.0,0.0,1.0,1.0,1.0,1.0
40.77430333,-73.94530667,0.0,0.0,1.0,1.0,1.0,1.0
40.77444333,-73.94519667,0.0,0.0,1.0,1.0,1.0,1.0
40.77451167,-73.94514333,0.0,0.0,1.0,1.0,1.0,1.0
40.774585,-73.94509,0.0,0.0,1.0,1.0,1.0,1.0
40.77465833,-73.94503333,0.0,0.0,1.0,1.0,1.0,1.0
40.77473333,-73.94498,0.0,0.0,1.0,1.0,1.0,1.0
40.77480667,-73.944925,0.0,0.0,1.0,1.0,1.0,1.0
40.77487833,-73.94486833,0.0,0.0,1.0,1.0,1.0,1.0
40.77500833,-73.94474167,0.0,0.0,1.0,1.0,1.0,1.0
40.77507,-73.94467833,0.0,0.0,1.0,1.0,1.0,1.0
40.77512833,-73.94461833,0.0,0.0,1.0,1.0,1.0,1.0
40.77518333,-73.94456333,0.0,0.0,1.0,1.0,1.0,1.0
40.77523667,-73.94451667,0.0,0.0,1.0,1.0,1.0,1.0
40.77528833,-73.94447333,0.0,0.0,1.0,1.0,1.0,1.0
40.77533333,-73.94443,0.0,0.0,1.0,1.0,1.0,1.0
40.77537333,-73.94439667,0.0,0.0,1.0,1.0,1.0,1.0
40.77543167,-73.94435333,0.0,0.0,1.0,1.0,1.0,1.0
40.77552833,-73.94427333,0.0,0.0,1.0,1.0,1.0,1.0
40.775625,-73.944205,0.0,0.0,1.0,1.0,1.0,1.0
40.77567,-73.94418667,0.0,0.0,1.0,1.0,1.0,1.0
40.77572333,-73.94415667,0.0,0.0,1.0,1.0,1.0,1.0
40.77578,-73.94411333,0.0,0.0,1.0,1.0,1.0,1.0
40.77584333,-73.94406667,0.0,0.0,1.0,1.0,1.0,1.0
40.77590667,-73.94401833,0.0,0.0,1.0,1.0,1.0,1.0
40.77603833,-73.943915,0.0,0.0,1.0,1.0,1.0,1.0
40.776105,-73.94386833,0.0,0.0,1.0,1.0,1.0,1.0
40.776175,-73.94382,0.0,0.0,1.0,1.0,1.0,1.0
40.77624833,-73.94377167,0.0,0.0,1.0,1.0,1.0,1.0
40.77632333,-73.94372167,0.0,0.0,1.0,1.0,1.0,1.0
40.77639667,-73.94367,0.0,0.0,1.0,1.0,1.0,1.0
40.77647167,-73.94361667,0.0,0.0,1.0,1.0,1.0,1.0
40.77665833,-73.94347333,0.0,0.0,1.0,1.0,1.0,1.0
40.776715,-73.94342667,0.0,0.0,1.0,1.0,1.0,1.0
40.77680167,-73.94342167,0.0,0.0,1.0,1.0,1.0,1.0
40.77684333,-73.94344333,0.0,0.0,1.0,1.0,1.0,1.0
40.77688167,-73.94348167,0.0,0.0,1.0,1.0,1.0,1.0
40.77691333,-73.94354167,0.0,0.0,1.0,1.0,1.0,1.0
40.77693833,-73.94359833,0.0,0.0,1.0,1.0,1.0,1.0
40.77696,-73.943665,0.0,0.0,1.0,1.0,1.0,1.0
40.776985,-73.94373333,0.0,0.0,1.0,1.0,1.0,1.0
40.77701167,-73.94379833,0.0,0.0,1.0,1.0,1.0,1.0
40.77704167,-73.943855,0.0,0.0,1.0,1.0,1.0,1.0
40.77707333,-73.94390833,0.0,0.0,1.0,1.0,1.0,1.0
40.77710667,-73.94395333,0.0,0.0,1.0,1.0,1.0,1.0
40.77712,-73.94400833,0.0,0.0,1.0,1.0,1.0,1.0
40.77714167,-73.94405,0.0,0.0,1.0,1.0,1.0,1.0
40.77715667,-73.94409333,0.0,0.0,1.0,1.0,1.0,1.0
40.77716833,-73.94412833,0.0,0.0,1.0,1.0,1.0,1.0
40.777175,-73.944155,0.0,0.0,1.0,1.0,1.0,1.0
40.77723833,-73.94428667,0.0,0.0,1.0,1.0,1.0,1.0
40.77725333,-73.94432333,0.0,0.0,1.0,1.0,1.0,1.0
40.77727833,-73.944365,0.0,0.0,1.0,1.0,1.0,1.0
40.777325,-73.94447,0.0,0.0,1.0,1.0,1.0,1.0
